Temp	s_xy	_xz	s_yz 
   392.76209    1707.1695    638.51611      1789.64 
   382.81189    1575.3244    517.39286    1693.0004 
   373.22958    1426.3329    416.38194     1609.301 
   364.51917     1270.001    327.89066    1543.5633 
   357.10146    1115.7727    244.76954    1496.5065 
   351.28885    969.65403    161.82197    1466.0126 
   347.27352    836.64611    75.272955    1446.8119 
   345.12772    717.29579   -15.869007    1431.1301 
    344.8137    613.18572   -112.89248    1414.0328 
   346.20004    524.28381   -214.19788    1391.5783 
    349.0809    448.15744   -320.55152    1363.6521 
   353.20097    381.27048   -433.35859    1331.1578 
   358.28087    317.69403   -554.62263    1298.4592 
   364.04325    248.24227   -686.88733    1269.9817 
   370.23283     160.3188   -826.54017    1246.4045 
   376.62847    41.504185   -970.25708    1229.1272 
   383.04324   -115.59567   -1110.5814    1217.3776 
   389.31317    -316.6938   -1235.9963    1208.4836 
   395.27889   -556.17747   -1336.4805    1198.5359 
   400.76511   -820.60996   -1402.9056    1182.9136 
   405.56827   -1088.1792   -1431.2967    1155.8021 
   409.45743   -1333.0576   -1422.1636    1114.8119 
   412.19462   -1528.6407   -1378.7719    1060.3523 
   413.56811   -1653.0219    -1307.597    993.62847 
   413.43295   -1693.8286   -1214.6954    921.00644 
   411.74624   -1649.2243   -1106.8765    847.85685 
   408.58875   -1528.1672    -991.5981     781.6939 
   404.16778   -1349.7912   -873.66706    726.27961 
   398.80155   -1137.9047   -756.60469    683.15129 
   392.88928   -916.71049   -645.77049    650.51531 
   386.87274   -708.03601   -542.49013     627.8526 
   381.19307   -528.88916   -448.20844    611.69931 
   376.24845   -389.83886   -362.96956    599.59549 
   372.35974   -296.59891    -288.4178    590.11986 
   369.74446   -250.37981   -224.30447    580.82498 
   368.50666   -245.92891   -171.46882    572.59635 
   368.63931   -274.87526   -131.38397    564.49447 
   370.03905   -327.08943   -103.58343    555.10461 
   372.52718   -387.81163    -87.83889    543.34072 
   375.87658   -443.59699   -82.415388    526.83152 
   379.83844   -480.54294   -82.709551    506.27491 
    384.1674   -488.43663   -84.321058    480.35618 
   388.64361    -460.9517   -83.987229    449.11111 
   393.08909   -399.57293   -74.709777    410.19525 
   397.37532   -308.36004   -50.264465    362.41485 
   401.42237   -196.96839   -2.7331567    303.67069 
   405.19263   -77.790552    76.157779    235.82886 
   408.67671     38.23224    197.96424    160.95052 
    411.8762    137.03086    372.56006    84.103722 
   414.78555     208.7186    609.27143    14.231911 
   417.37766    248.18733    913.35704   -39.328335 
   419.59803    256.07208    1281.8207    -65.28213 
   421.36955    239.04471    1703.0606      -53.074 
   422.60859    210.21593    2157.6656    0.4703163 
   423.24538    186.78687    2619.6239    91.087553 
   423.23717    180.12841    3059.7344    204.83221 
   422.56929    196.62787    3451.6759     320.4565 
   421.24454    236.51401    3774.1712    413.92277 
   419.27257    295.90955    4011.6313    463.32135 
   416.66866    369.61552    4154.8322    455.33621 
   413.46306    451.44371    4199.4336    387.71474 
   409.71224    535.82581    4148.9505    267.57608 
   405.50573    617.20895    4010.9159    109.87661 
     400.964    692.43881    3800.8713   -66.396694 
     396.232     761.3892    3536.4631   -243.28905 
   391.47565    828.02782    3238.3105   -406.71193 
   386.87855    898.39438    2927.1802   -546.50534 
   382.63914    981.53949    2620.5448    -658.1678 
    378.9595    1085.8829    2333.6976   -741.55725 
   376.02537    1216.8418    2075.2768   -798.04346 
   373.98207    1370.7135     1849.458   -833.95971 
   372.90901    1541.6037    1656.6222   -857.26511 
    372.8026     1715.467    1492.7271   -877.46225 
   373.57194    1875.8767     1351.175    -902.8904 
   375.04641    2005.5038    1226.5044   -944.16687 
   376.99524    2089.0189    1113.5666   -1010.1083 
   379.15278    2114.4697    1009.8348   -1106.7076 
   381.24332    2076.5819    914.65104   -1239.0729 
   383.00161    1974.7513    829.45226    -1408.688 
   384.18713    1820.0172    753.86024   -1614.8319 
   384.59306    1627.6555    687.81959   -1848.9378 
   384.05844    1418.8105     626.6098   -2099.4381 
   382.48395    1213.2019    563.39038   -2347.0202 
   379.85181    1031.9032    487.50402   -2569.4857 
   376.24306    889.06864    387.34898   -2743.4571 
   371.84821    794.47041    252.43289   -2850.3628 
   366.96322    750.87727    75.776169   -2875.4354 
   361.97081    757.84839   -139.33816   -2816.8475 
   357.30763    809.63938    -386.0253    -2679.117 
   353.41851    901.36597   -649.09567   -2473.7098 
   350.70208    1028.1303   -912.21164   -2217.1287 
   349.45645    1183.5559   -1158.9783   -1924.9242 
   349.83426    1359.5692   -1377.3643    -1615.111 
   351.81848    1544.1276   -1559.2087   -1304.1465 
    355.2252    1721.3905   -1700.6925   -1008.0887 
   359.73649    1874.1949   -1800.3643   -738.51996 
     364.954    1988.1604    -1858.601   -504.65984 
   370.45876    2055.4262   -1877.8756   -308.19533 
   375.86163    2079.7485   -1861.5306   -145.64641 
   380.83732    2073.7318   -1814.1233   -10.061355 
   385.14903    2053.9026   -1740.7066    102.22288 
   388.66828    2036.2264   -1645.2534    195.05943 
   391.38932    2028.6623   -1530.8031    269.25182 
    393.4287    2031.6243   -1398.1522    325.58287 
   394.99863    2042.3863   -1248.4615    371.75586 
   396.35674    2052.8595    -1084.179    413.75981 
   397.74645    2058.5785   -908.90682    457.96574 
   399.34917    2057.5025   -727.72022    509.15431 
   401.25739    2050.3685    -547.4719    566.59501 
   403.47413    2037.5119   -373.14193    630.04999 
   405.92219    2022.2479   -209.71071    697.45187 
   408.45567    2005.5895   -57.889774    766.95362 
   410.86627    1990.6272    83.001567    833.55451 
   412.89168    1980.9482    218.29483    890.27892 
   414.22994    1979.7132    354.04099    927.28025 
   414.57428    1986.5309    493.10905    930.62385 
   413.66366    1998.4995    634.51042    885.20212 
   411.33546    2006.5886    772.80858     781.2436 
   407.56753     1999.501    897.04586     615.0002 
   402.49263    1968.3288    997.97077    390.29649 
   396.38669       1906.9    1072.0511    118.36804 
   389.63585    1819.6795    1121.7449   -184.97067 
   382.69524    1712.2346    1156.9901    -505.1652 
   376.04316    1598.0102    1190.0349   -824.95695 
   370.13484     1489.545    1235.2127     -1131.64 
   365.35929    1399.6879    1305.4879    -1414.388 
   362.00383    1342.4047    1411.8114   -1663.0589 
   360.22661    1329.4091    1558.2246     -1867.03 
   360.04541     1369.617    1746.4571   -2014.9058 
   361.34344    1467.1237    1969.7678   -2096.1569 
   363.89027    1619.9251    2219.7368   -2103.9091 
   367.37504    1819.3569    2483.1272    -2035.061 
   371.44305    2046.9962    2744.2979   -1894.9731 
   375.72869     2278.681    2986.9031   -1697.0866 
   379.88025    2487.8884      3195.58    -1459.897 
   383.57565    2650.2573    3357.1478   -1204.7968 
   386.52974    2749.0162    3460.1447   -951.61505 
   388.49735    2776.3282    3500.8389   -717.53337 
   389.27595    2733.6918    3478.2575   -513.10805 
   388.71414    2630.3798     3401.269   -344.62403 
   386.73127    2483.8158    3284.3093   -210.57839 
   383.34828    2315.3974    3143.9182   -103.92446 
   378.72256    2148.5671    2999.9862   -15.633885 
   373.16924    2004.4504    2867.5754    67.121457 
   367.14935    1899.4066    2754.6558    153.22105 
   361.21623    1837.8001    2662.9756    248.64054 
   355.92931    1815.9741    2586.6791    351.69651 
   351.75609    1826.4384    2519.7572    458.69189 
   348.99389     1855.727    2457.4362    559.52896 
   347.72979    1896.0565    2397.2285    646.24205 
   347.84617    1941.8806    2338.4207      708.891 
   349.06981    1991.7846    2285.7059    744.49649 
   351.04694    2050.2739    2244.3524    750.12702 
   353.42616    2122.7723    2218.0527    726.53446 
   355.92824    2214.4699    2206.1491    674.09369 
   358.38585    2327.1469    2209.9629    595.61801 
   360.75004     2461.035    2221.7411    494.18302 
     363.067    2607.5257    2234.5708    373.67994 
      365.44    2755.9106    2241.0456    239.25703 
   367.99179    2892.9538    2233.3853    96.276645 
   370.83612    3002.7189    2208.2248   -49.703656 
    374.0614    3072.2059    2161.4248    -195.4461 
   377.72381    3093.2625    2094.0841   -340.32645 
    381.8438    3059.6652    2008.8474   -485.18936 
   386.39924    2971.5676    1909.3004   -632.62441 
   391.31585    2832.1273    1801.3457   -788.04051 
   396.45695    2646.9416    1692.5642   -954.79889 
   401.62103    2426.2449    1589.4397   -1137.2968 
   406.54898    2176.3453    1497.9932   -1334.5779 
   410.94467    1906.4736    1421.6041   -1544.5124 
   414.50787    1617.9811    1360.5543   -1764.0752 
   416.97193     1311.286    1313.5257   -1984.9149 
   418.13993     984.2493    1274.1118   -2200.0459 
   417.90818    635.52421    1235.6471     -2402.04 
   416.27391    267.59882    1190.7873   -2585.0743 
   413.32607   -112.66384    1135.6253   -2741.4491 
   409.22177   -492.61383    1067.9837   -2868.8882 
   404.15805   -857.58604    988.99017   -2964.9453 
   398.34859    -1190.483    902.34904   -3027.3111 
   392.00973   -1475.4521    815.74454   -3056.3378 
   385.35548   -1701.2466    734.04301   -3052.9532 
   378.60198   -1862.9409    662.08469   -3019.7917 
   371.96953   -1962.2988    605.34315   -2958.7742 
   365.67842   -2005.5719    566.08248   -2874.9101 
   359.93885   -2005.5786    546.01484   -2774.4486 
    354.9361   -1974.3521    542.02858   -2666.2152 
   350.81999   -1923.9546    551.36331   -2559.2079 
    347.7042   -1864.1257    571.15671   -2461.4506 
   345.67308   -1800.7956    595.53571   -2379.8266 
   344.79229   -1736.8844    623.16634   -2315.4346 
   345.11299   -1673.1315    653.64357   -2268.5516 
   346.66756   -1609.1112     686.7791   -2231.6843 
   349.45458   -1543.3364    724.39317     -2195.23 
   353.42127   -1476.0113    770.13849   -2148.6038 
   358.44756   -1406.9437     824.4012   -2081.2346 
   364.33805   -1338.3819    887.36552   -1983.7171 
   370.82559   -1273.3582    957.19828   -1850.4933 
    377.5875   -1216.3339    1027.8405   -1681.0613 
   384.27326   -1172.8848    1094.2949   -1481.1864 
   390.53924   -1146.4299    1151.3035   -1257.2148 
   396.08716   -1142.6271     1194.953   -1024.6278 
   400.69825   -1159.2142    1222.9629   -798.73057 
   404.25513   -1193.8764    1234.1796   -591.63466 
   406.75052    -1239.937    1225.3513   -412.82682 
   408.27628   -1291.6738    1189.3871   -265.51678 
   408.99553   -1344.1266    1120.8247   -150.55537 
   409.10474   -1394.4144    1012.9239   -63.687414 
   408.79474   -1442.9942    863.91453  -0.41035488 
   408.21723   -1490.4945    678.22584    41.654426 
   407.46698   -1534.8053    469.44133    63.057011 
   406.57882   -1574.7382    254.41656    65.749285 
   405.53329   -1602.7671    53.965035    45.777429 
   404.27081   -1611.8553   -111.97481    2.3144984 
    402.7075   -1594.2942   -231.14498   -69.151134 
   400.75519   -1545.9111   -300.20355   -167.77557 
   398.34218   -1462.7256   -325.79731   -286.87132 
   395.43661   -1348.7907    -324.8789   -419.36027 
    392.0651    -1208.456   -318.98192   -550.27346 
   388.32437   -1049.0194   -328.33264   -664.35744 
   384.37679   -878.15589   -367.39957   -748.31634 
   380.43418   -699.78448    -444.8771   -792.37558 
   376.73293   -520.69278   -560.30431   -791.63257 
   373.50705   -344.67042   -709.82382   -747.67161 
   370.96541   -177.84982   -883.90974   -666.22307 
   369.27357   -27.922252   -1075.7709   -556.63648 
    368.5389    96.953177    -1276.545   -428.48874 
    368.7987    186.53029   -1477.6053   -290.59918 
   370.00974    234.15439   -1670.7748   -150.35573 
   372.04422    236.78557   -1847.2049   -14.002968 
   374.69304     195.6319   -1998.5856    116.41612 
   377.67695     117.6229   -2115.7097    237.31693 
   380.66789     13.87619   -2189.5977    346.73884 
   383.31364   -103.70617   -2216.6941    443.46863 
    385.2666   -223.65432   -2196.9209    525.35029 
   386.21132   -334.51365    -2137.376    593.54894 
   385.88883   -430.67132   -2049.7589    650.46715 
     384.122   -510.54702   -1949.7289    704.36117 
   380.83614   -574.11001   -1852.1791    763.23712 
   376.07471   -625.20181   -1771.1106    836.57197 
   370.00807   -668.99693   -1714.1434    931.56169 
   362.93133   -705.90449   -1685.8666    1050.7516 
   355.24854   -736.13467   -1687.9793    1189.8128 
   347.44442   -758.60832   -1719.6862    1339.8905 
   340.04304   -767.92807    -1777.394    1489.1011 
   333.56108   -759.65322   -1857.5119    1622.6503 
   328.46219   -728.14177   -1959.4644    1726.0126 
   325.11573    -669.3837   -2078.6127    1789.8068 
   323.76678   -578.70321   -2212.6472    1804.6317 
   324.51717   -454.42124   -2358.1889    1770.6944 
   327.31925   -294.75475   -2510.8021    1691.3995 
   331.98297   -101.68542   -2665.8307    1575.4011 
   338.19572    121.31534   -2816.3565    1436.8517 
   345.55184    364.81388   -2955.7625    1292.0068 
   353.59089    618.22175   -3078.9291    1154.8692 
   361.83945    864.27076   -3180.6389    1038.1135 
   369.85174    1084.0017   -3258.4562    948.45548 
   377.24622    1261.8286   -3310.8007    886.39796 
   383.73184    1384.5862   -3336.9966    850.48369 
   389.12341    1445.9787   -3338.5912    834.41304 
   393.34177    1446.5016   -3318.0896    833.13686 
   396.40314    1395.3619   -3280.4068    840.78133 
   398.39814    1306.5048   -3232.5928    854.74134 
   399.46873    1192.7251   -3184.0318    870.82503 
   399.78647    1072.8149   -3145.7178    884.89258 
   399.53467    959.84384   -3126.8942    891.91981 
   398.89572    866.14779    -3135.084    886.68166 
   398.03853    797.33769   -3174.5658    861.14539 
     397.102    758.79949   -3241.6767    809.50592 
   396.17729    749.73843   -3327.5894    731.28213 
   395.29232    766.23451   -3417.7811    627.93592 
   394.40398    806.23992    -3494.111    508.13194 
   393.40613    868.49994   -3541.8816    383.81162 
   392.15319     955.3201   -3550.7898    270.03902 
    390.4952    1071.9881   -3515.2645    182.27338 
   388.31631    1220.5039   -3438.6095    136.61111 
   385.56554    1401.5633   -3330.3662    143.44336 
   382.26849    1606.7681   -3201.1745    207.21733 
   378.52194    1822.4022   -3061.5285    327.11826 
   374.47289    2032.6548   -2920.4213    494.48323 
    370.2942     2218.092   -2785.2626    695.33669 
   366.16817    2359.2269   -2659.6242    916.20999 
   362.27898    2439.1182   -2545.3801    1141.2039 
   358.81388    2446.6567   -2442.7661    1359.6287 
    355.9641    2374.8172   -2349.1574    1559.9059 
   353.91959     2224.278   -2260.6647    1736.2324 
   352.85344    2000.9913   -2171.8698    1883.9643 
   352.89714    1716.2877   -2080.5118     2000.764 
   354.11391    1384.5458   -1985.2982    2082.0078 
   356.47954    1022.5499   -1885.4184    2126.4104 
   359.87555    649.77281   -1781.6914    2132.7313 
   364.09757    286.06233   -1674.0185    2100.5808 
   368.87917   -47.149621   -1562.5558    2035.8481 
   373.92663   -331.05328   -1445.2489    1946.9116 
   378.95491   -547.99775   -1316.5865    1847.7774 
   383.72307   -688.96172   -1169.9821    1753.1022 
   388.05723   -751.99529   -1000.3479    1678.2163 
   391.86045   -739.91807   -802.15884    1635.8497 
   395.10963   -665.74508   -573.72379    1629.7354 
   397.84386   -545.74768   -317.47129    1658.3633 
   400.14922   -398.51848   -39.474861    1715.2489 
   402.14181   -244.26385    248.79249    1787.2665 
   403.95015    -102.5128    535.57956    1862.1684 
   405.69741     8.125756    807.34657     1930.042 
   407.48232    73.412537    1050.1868    1982.5335 
   409.36161    84.471664    1253.8417    2015.6648 
   411.33373    36.030538    1410.0419    2027.9711 
   413.33018   -70.041963    1515.8946    2020.2357 
   415.21583   -225.81399    1571.9975     1992.116 
   416.80244   -419.56598    1583.7117    1944.5573 
   417.87534   -632.73485    1558.8525    1878.4689 
   418.22928   -845.30825    1508.4379    1792.2327 
   417.70773   -1035.8208    1442.1681    1687.6068 
   416.23665   -1187.1234     1372.383    1563.6809 
   413.84495   -1286.5812    1305.4951    1421.3297 
   410.66574   -1330.0735    1247.8003    1262.1235 
    406.9227   -1319.2282    1203.8202    1086.9024 
   402.90293    -1263.321    1173.3631    897.44771 
   398.92659   -1175.6539    1156.0855    697.46055 
     395.317   -1071.0149    1152.0332    490.47154 
   392.37308   -961.08464    1158.4303    281.02926 
   390.34359   -853.81055    1174.5173    75.598353 
   389.40283   -752.26029    1198.3061   -118.47382 
   389.62752   -656.22907    1227.8174   -295.24572 
   390.98062   -562.72473    1260.1464   -446.61302 
   393.30741    -467.4515    1292.3036   -566.98318 
   396.34834   -367.46166    1320.9122   -654.89957 
   399.77036    -260.9144    1343.3328   -710.04599 
   403.21337   -148.34555    1357.3801   -737.37641 
   406.34092   -35.391677    1362.5008   -742.88393 
   408.88456    72.718217    1362.5613   -736.41766 
    410.6758    170.41349    1362.0701   -727.82532 
   411.66315    250.54635    1369.4215   -728.07788 
    411.9123    308.02703    1393.0141   -743.56166 
   411.59113    336.71911    1439.6242   -780.56836 
    410.9428    335.33122    1512.6051   -840.91371 
   410.25066    302.35515    1612.4428   -924.01843 
   409.79952    239.70034    1735.3166   -1029.3104 
   409.84188    148.82671    1875.3825   -1152.9923 
   410.57147      35.1954    2022.5213   -1293.8618 
   412.10247   -99.745637    2167.4416   -1449.6811 
   414.45649    -251.4392    2302.8061   -1617.2321 
   417.55828    -416.4775    2422.6199   -1792.5551 
   421.23634   -589.09531    2523.7937   -1969.4556 
   425.23505    -762.0557    2605.3742   -2139.3399 
   429.24028   -920.58968    2668.7578   -2291.3298 
   432.91616   -1047.6333    2711.8811   -2415.9094 
   435.95256   -1122.9557    2736.9009   -2502.4027 
   438.11212   -1126.3967    2740.7921   -2541.3784 
   439.26588   -1047.7908    2721.7451    -2527.205 
   439.40545   -886.95852    2675.8762   -2458.2016 
   438.62978   -653.92357    2599.4162   -2330.8624 
   437.11095   -370.46925    2492.3944   -2145.5739 
    435.0553   -61.043189    2359.4686   -1904.2763 
   432.66673    250.67147    2207.3552   -1610.8568 
   430.12317    542.76941    2044.9626   -1269.6023 
   427.56007    798.03027    1885.1972   -891.89781 
   425.06018    1003.7567    1737.3922   -493.95776 
   422.64808    1151.7267    1607.0396   -95.075359 
   420.28747    1238.2731    1498.0158    285.16288 
   417.88825    1263.0518    1406.5279    628.71581 
   415.32892    1233.3476    1327.0651    924.10803 
   412.49144    1162.6688    1253.1446    1167.1754 
   409.30134     1063.677    1175.2248    1360.3342 
   405.75756    949.09252    1088.7434    1510.2664 
   401.94151    827.69958    990.30068    1629.0145 
   398.00119    703.21721     878.9647    1729.7583 
   394.11982    578.06359    758.39505    1824.5142 
   390.47646    454.10187    630.36891    1921.2923 
   387.21285    334.38379    501.33506    2025.1291 
   384.40976    222.75566    378.87267    2135.8693 
   382.07804    123.12074    271.20508    2251.6216 
   380.16471    38.171076    185.80212    2369.5129 
   378.57207   -33.395248    129.40655    2487.4293 
   377.18613   -92.845318     106.8026    2604.4772 
   375.90935   -144.56163    121.22921     2721.159 
   374.68792   -190.74201    172.75955    2839.6491 
   373.53126   -231.97797    257.22595    2959.6516 
   372.51721   -269.29106    369.10394    3081.0017 
    371.7824   -299.91745    501.54129    3200.7039 
   371.50068   -319.58691    646.18657    3314.8126 
   371.85349   -325.94005    796.25866     3416.791 
   372.99792   -318.91591    945.59728    3496.6344 
   375.03813   -301.94294    1087.7479    3546.4104 
    378.0042    -281.3404    1218.3419     3558.895 
   381.83937   -267.23599    1331.1515     3530.931 
   386.39729   -271.49336    1422.3671    3466.4548 
   391.44713   -301.97948    1487.1672    3375.1476 
   396.68901   -363.53501    1523.4793    3274.7039 
   401.77888   -454.93595    1529.6936    3181.9526 
   406.36258   -567.86088    1510.3543    3116.4059 
   410.11592   -691.11635    1469.8751    3091.6394 
   412.78458   -813.38258    1414.6824    3110.4559 
   414.21346   -926.26419    1349.5135    3166.7879 
   414.35903   -1026.5496    1277.4911    3245.1053 
   413.28076   -1116.0682    1198.8758    3326.2813 
   411.11994    -1196.943    1113.8982    3393.8199 
   408.07182     -1272.24    1017.8544    3436.2915 
   404.36409   -1341.9115    909.24917    3452.0627 
   400.24309   -1401.3635    788.13713    3449.1991 
   395.96722   -1439.7811    658.16393    3439.8202 
   391.80279   -1446.9698    525.41962    3438.0692 
    388.0158    -1410.846     400.1313    3454.9446 
   384.85546   -1320.9329    293.93175     3497.532 
   382.53112   -1175.2389    217.73549    3564.4667 
   381.18802   -974.56719    179.84462    3649.6247 
   380.88728   -725.56039     186.0589    3744.9415 
   381.59699   -436.52597    237.93635    3837.6883 
   383.19772   -118.06367    332.64057    3919.2763 
   385.50248    220.05186    464.07262    3979.5399 
   388.28444    568.11768    621.50532    4011.9628 
   391.30476    916.39941     790.0005    4013.8689 
   394.33428    1254.4071    953.35219    3983.8637 
    397.1649     1568.669    1093.4788    3920.3488 
   399.61342    1846.9306    1196.6083    3823.6463 
   401.52217    2075.5658    1252.9636    3696.0229 
   402.75852    2241.5508    1257.8016    3539.0529 
    403.2179    2336.0019    1214.8757    3358.3366 
   402.83015    2352.7254    1133.7932    3159.1239 
   401.57054    2290.2372    1024.1256    2948.1864 
   399.47093     2152.214    898.58333    2730.8006 
   396.63352    1944.9349    765.91606    2512.7325 
     393.241     1675.583    632.73112     2299.727 
   389.56036    1353.5433    501.90011    2096.8816 
   385.93476    985.87405    376.77474     1908.498 
   382.76191    583.07377    257.13864    1740.9307 
   380.45794    155.38087    145.16374    1595.0253 
   379.41146   -286.32678    46.620868    1469.2588 
   379.93272   -725.33928   -34.947717    1363.1335 
   382.20564   -1144.2371    -94.27749    1270.7552 
   386.24876   -1524.9777     -129.914    1187.3451 
   391.89393   -1850.5902   -142.88455    1108.6421 
    398.7862   -2102.5836    -137.0714     1030.696 
   406.40742    -2271.891   -122.08976    952.02741 
   414.12246   -2352.0622   -106.61728    870.77502 
   421.24214   -2345.7057   -100.78231    787.64957 
    427.0937   -2260.3034   -109.62762     703.6596 
   431.09416   -2109.8561   -136.10219    624.47705 
   432.81837   -1911.7041   -181.94395    558.12105 
    432.0532   -1683.0083   -241.12154    517.40342 
   428.82729   -1444.3612     -306.288    512.39821 
   423.40719   -1209.6383   -368.86191    549.11434 
   416.26328   -992.55807   -417.44316    628.01539 
   408.00989   -801.20136   -441.66606    741.62791 
   399.33406   -640.69041   -434.94119    880.84345 
   390.92289   -509.54693   -393.22747     1031.847 
   383.39743   -403.17484   -317.83083    1180.8493 
   377.25722   -316.41068   -213.33296    1313.7762 
   372.83938   -242.93315   -89.345171    1420.6402 
   370.29591   -178.35623    45.801632    1495.9861 
   369.59045   -117.96994    179.49831    1532.7393 
   370.51275   -60.517886    301.83919    1531.5646 
   372.71076     -2.95822    402.94324    1493.8299 
    375.7347    58.022188    475.54316     1424.382 
   379.09071    127.32247    516.73275    1329.8103 
    382.2956    207.38708    528.32139    1218.7631 
   384.93121    300.86649     519.8597    1099.2318 
   386.68661    409.39366    503.51265    978.33689 
   387.38887    527.37096    494.20032    864.72062 
   387.01438    643.87136    506.16729     764.4274 
   385.68417    746.04102    549.69039    682.17016 
   383.64244    816.25152    629.97777    619.52695 
    381.2227    839.43773    745.28935    581.35786 
   378.80458    806.71387    887.57554    570.74087 
   376.76326     715.5395    1045.9883    590.21694 
   375.41996    571.86196    1208.5684    640.70191 
   374.99668    392.29275    1365.7595    720.71967 
   375.58683    193.48488    1508.4883    825.09266 
   377.14832    -3.373079    1630.7625    944.13954 
   379.52214   -179.67074    1734.3268    1067.4838 
   382.47105   -322.94138     1820.056    1184.2818 
     385.729   -427.72532    1892.2951    1286.7034 
   389.04832   -495.01917    1956.2205    1370.7109 
   392.23063    -533.0971    2015.2523    1435.7552 
   395.13959   -552.21512    2071.6068    1486.2533 
   397.69661   -566.32432    2122.7476    1525.4471 
   399.86403   -586.82478    2164.0178    1559.7204 
    401.6266   -625.31413    2190.5943    1593.3527 
   402.97799   -690.32351    2197.6056    1630.7862 
    403.9148   -788.01645    2181.1532    1675.5677 
   404.43952   -923.86922    2140.1979    1731.7447 
   404.57007   -1098.6642    2073.8705    1801.0116 
    404.3494   -1308.6901    1984.9033    1886.1637 
   403.85063   -1546.8492    1875.2341    1988.1725 
   403.17174    -1798.872    1748.4489    2106.7031 
   402.42193   -2047.2197    1606.7269    2241.0901 
   401.70006   -2269.9174    1454.4399    2387.8364 
   401.07392   -2446.1672    1296.6899    2543.0374 
   400.56766   -2558.4058     1137.325    2699.6395 
    400.1594   -2594.4413     986.6177    2849.3714 
   399.79077   -2548.8194    852.74127    2984.2655 
   399.38615   -2428.8167    742.56425    3093.4191 
   398.87687   -2246.1686    662.20738    3169.6304 
   398.22771    -2021.547    614.36032    3204.7978 
   397.45805   -1778.5363    596.75709    3197.6721 
   396.65273    -1538.942    602.91636    3149.9321 
   395.95933   -1318.1799    624.33446    3070.9049 
   395.56347   -1127.9979    652.89601     2972.861 
   395.64868   -972.84534    679.40401    2872.0559 
   396.35021    -854.3971    702.60347    2778.6335 
   397.71444   -771.96258    719.90953    2701.8031 
   399.67569   -724.82094    733.92735    2643.1502 
   402.05794   -713.73784    747.36916    2597.0565 
   404.59833   -734.27881    760.53779    2553.5484 
   406.98342   -782.71679    770.73063    2501.8879 
   408.89085   -852.82529    770.85272    2433.2349 
    410.0289   -937.19096    752.72253    2342.6288 
   410.17316   -1031.7235    706.55055    2234.4886 
    409.2004   -1135.0283     624.4721     2114.619 
   407.11775   -1245.8825    505.52101    1992.4015 
   404.07926   -1361.9826     354.5047    1878.6473 
   400.38137   -1480.1295    179.10342    1781.0755 
   396.43049   -1594.5399   -8.5189469    1706.1387 
   392.68902   -1696.6263   -198.46313    1653.9544 
   389.60774   -1781.4071   -379.91459     1620.604 
   387.55997   -1841.6219   -547.32124    1599.5197 
   386.78872   -1876.2156   -695.12183    1581.2109 
   387.37832   -1887.5751   -820.30268    1556.2365 
   389.25028   -1882.5913   -918.34346    1515.5782 
   392.18764   -1868.6172   -985.48179    1456.9155 
   395.87823   -1855.3117   -1017.7192    1376.9742 
   399.97015   -1846.3816   -1014.5993    1278.8774 
   404.12764   -1842.5736   -979.84361    1168.2009 
   408.07325   -1838.7856   -921.84393    1050.8548 
   411.60923   -1824.2292   -853.60829    933.31828 
   414.61768   -1787.9189   -789.95414     824.9644 
   417.04221   -1721.3523   -742.37027    733.01165 
     418.865     -1619.82   -722.27945    661.77708 
   420.08366   -1489.1149   -733.37155    615.57976 
   420.69561   -1339.0455   -770.73402    595.00269 
    420.6906   -1187.4806   -824.00055    596.48807 
    420.0521   -1054.9811   -874.98634    611.21632 
   418.76187   -960.85978   -901.75357    628.31181 
   416.81038   -921.48277   -882.96173    636.30768 
   414.20492   -943.96655   -803.83512     621.8084 
   410.97635   -1035.9313   -657.50958    576.30569 
   407.18608   -1192.3025   -447.07518    493.95816 
   402.92954   -1404.9508    -186.7609    374.05606 
   398.33969   -1660.6765    104.65125    218.59899 
    393.5868    -1941.216    408.20722    34.219037 
   388.87463    -2225.892    706.37461   -170.29602 
   384.43376   -2495.0291    987.50014    -383.5354 
   380.51157   -2729.5389    1244.6732   -592.69933 
   377.35719   -2916.3523    1479.1675   -785.02357 
   375.20432   -3044.5497    1692.9722   -949.09285 
   374.25142   -3108.6761    1886.9446   -1075.4465 
   374.64029   -3107.4603    2063.1843   -1157.7006 
   376.43489   -3042.5953    2219.7784   -1192.1609 
   379.60041   -2918.8549    2355.7701   -1180.3856 
   383.98992   -2742.2258     2468.003    -1126.549 
   389.33759   -2524.6137    2555.1687   -1039.5138 
   395.26885   -2278.0403    2619.0348   -930.75015 
    401.3296    -2017.476    2665.3142   -813.84403 
   407.03754   -1758.7179    2698.0101   -702.54704 
   411.94817   -1514.9533    2722.5233   -604.62792 
    415.7253   -1295.0297    2744.9543   -526.56647 
   418.19843   -1102.6597     2767.953   -463.69832 
   419.38965    -934.9106    2791.7122   -408.22301 
   419.50158   -783.80615    2818.5011   -349.21508 
   418.86889   -638.73408    2847.6705   -275.60977 
   417.88677   -489.68098     2879.086   -177.24197 
   416.93693   -331.71632    2915.1235   -49.895539 
   416.32859   -163.20467      2954.44      106.871 
   416.26372    11.826535    2995.1706    289.23917 
   416.82852    186.83291    3034.9508    489.38154 
   418.00481    356.02632    3068.8651    698.60573 
   419.69372    512.86259    3092.0716    908.79366 
