freqs_THz  cepf_psd cepf_logpsd
7.753101240496198088e+00 1.463769617366757244e+06 1.392616275047207353e+01
7.763105242096838055e+00 1.460599266027455917e+06 1.392399452019213513e+01
7.773109243697478021e+00 1.457433703611512203e+06 1.392182486433787858e+01
7.783113245298118876e+00 1.454272904072391568e+06 1.391965376593644166e+01
7.793117246898758843e+00 1.451116841692259535e+06 1.391748120810586542e+01
7.803121248499400586e+00 1.447965491082152119e+06 1.391530717405674622e+01
7.813125250100040553e+00 1.444818827181097586e+06 1.391313164709314520e+01
7.823129251700681408e+00 1.441676825256242650e+06 1.391095461061421901e+01
7.833133253301321375e+00 1.438539460901961895e+06 1.390877604811512924e+01
7.843137254901960453e+00 1.435406710039919708e+06 1.390659594318866255e+01
7.853141256502601308e+00 1.432278548918169923e+06 1.390441427952615072e+01
7.863145258103242163e+00 1.429154954111145344e+06 1.390223104091903750e+01
7.873149259703883018e+00 1.426035902518749936e+06 1.390004621125983419e+01
7.883153261304522097e+00 1.422921371366288047e+06 1.389785977454366162e+01
7.893157262905162952e+00 1.419811338203540538e+06 1.389567171486919506e+01
7.903161264505802919e+00 1.416705780904636486e+06 1.389348201644019198e+01
7.913165266106441997e+00 1.413604677667091601e+06 1.389129066356643349e+01
7.923169267707082852e+00 1.410508007011658512e+06 1.388909764066524843e+01
7.933173269307723707e+00 1.407415747781316750e+06 1.388690293226244066e+01
7.943177270908364562e+00 1.404327879141073907e+06 1.388470652299378827e+01
7.953181272509003641e+00 1.401244380576946773e+06 1.388250839760599575e+01
7.963185274109644496e+00 1.398165231895693345e+06 1.388030854095815414e+01
7.973189275710284463e+00 1.395090413223773940e+06 1.387810693802268602e+01
7.983193277310923541e+00 1.392019905007039197e+06 1.387590357388680928e+01
7.993197278911564396e+00 1.388953688009668142e+06 1.387369843375346434e+01
8.003201280512204363e+00 1.385891743313786108e+06 1.387149150294276367e+01
8.013205282112846106e+00 1.382834052318389760e+06 1.386928276689291550e+01
8.023209283713484297e+00 1.379780596738943364e+06 1.386707221116166622e+01
8.033213285314126040e+00 1.376731358606220922e+06 1.386485982142719919e+01
8.043217286914766007e+00 1.373686320265892427e+06 1.386264558348957010e+01
8.053221288515405973e+00 1.370645464377335506e+06 1.386042948327160929e+01
8.063225290116045940e+00 1.367608773913167417e+06 1.385821150682033576e+01
8.073229291716685907e+00 1.364576232158041792e+06 1.385599164030785246e+01
8.083233293317327650e+00 1.361547822708107065e+06 1.385376987003273896e+01
8.093237294917965841e+00 1.358523529469782719e+06 1.385154618242093605e+01
8.103241296518607584e+00 1.355503336659217719e+06 1.384932056402714906e+01
8.113245298119247551e+00 1.352487228800981538e+06 1.384709300153570055e+01
8.123249299719887517e+00 1.349475190727483714e+06 1.384486348176192294e+01
8.133253301320527484e+00 1.346467207577671623e+06 1.384263199165300762e+01
8.143257302921167451e+00 1.343463264796375297e+06 1.384039851828937273e+01
8.153261304521809194e+00 1.340463348132987507e+06 1.383816304888553006e+01
8.163265306122447384e+00 1.337467443640769692e+06 1.383592557079140661e+01
8.173269307723089128e+00 1.334475537675471744e+06 1.383368607149319729e+01
8.183273309323729094e+00 1.331487616894649807e+06 1.383144453861472556e+01
8.193277310924369061e+00 1.328503668256214354e+06 1.382920095991823217e+01
8.203281312525009028e+00 1.325523679017711664e+06 1.382695532330572519e+01
8.213285314125648995e+00 1.322547636734857922e+06 1.382470761681979354e+01
8.223289315726290738e+00 1.319575529260771116e+06 1.382245782864492156e+01
8.233293317326928928e+00 1.316607344744457863e+06 1.382020594710826344e+01
8.243297318927572448e+00 1.313643071630037855e+06 1.381795196068100040e+01
8.253301320528212415e+00 1.310682698655182496e+06 1.381569585797906541e+01
8.263305322128852382e+00 1.307726214850294171e+06 1.381343762776448969e+01
8.273309323729492348e+00 1.304773609536927659e+06 1.381117725894613457e+01
8.283313325330132315e+00 1.301824872326919576e+06 1.380891474058098822e+01
8.293317326930774058e+00 1.298879993120796513e+06 1.380665006187493304e+01
8.303321328531412249e+00 1.295938962106840219e+06 1.380438321218398912e+01
8.313325330132053992e+00 1.293001769759479910e+06 1.380211418101507448e+01
8.323329331732693959e+00 1.290068406838333467e+06 1.379984295802725924e+01
8.333333333333333925e+00 1.287138864386543864e+06 1.379756953303248679e+01
8.343337334933973892e+00 1.284213133729802910e+06 1.379529389599682077e+01
8.353341336534613859e+00 1.281291206474648556e+06 1.379301603704116275e+01
8.363345338135255602e+00 1.278373074507453013e+06 1.379073594644247791e+01
8.373349339735893793e+00 1.275458729992690030e+06 1.378845361463448072e+01
8.383353341336535536e+00 1.272548165371897165e+06 1.378616903220888545e+01
8.393357342937175503e+00 1.269641373361902079e+06 1.378388218991605285e+01
8.403361344537815469e+00 1.266738346953749657e+06 1.378159307866621930e+01
8.413365346138455436e+00 1.263839079410903621e+06 1.377930168953013990e+01
8.423369347739095403e+00 1.260943564268141519e+06 1.377700801374031414e+01
8.433373349339737146e+00 1.258051795329736080e+06 1.377471204269160765e+01
8.443377350940375337e+00 1.255163766668280121e+06 1.377241376794243166e+01
8.453381352541017080e+00 1.252279472622886300e+06 1.377011318121541095e+01
8.463385354141657047e+00 1.249398907797948923e+06 1.376781027439849936e+01
8.473389355742297013e+00 1.246522067061319947e+06 1.376550503954563709e+01
8.483393357342936980e+00 1.243648945543054258e+06 1.376319746887788753e+01
8.493397358943576947e+00 1.240779538633534219e+06 1.376088755478403769e+01
8.503401360544218690e+00 1.237913841982204234e+06 1.375857528982174571e+01
8.513405362144856880e+00 1.235051851495651295e+06 1.375626066671811287e+01
8.523409363745498624e+00 1.232193563336321851e+06 1.375394367837081688e+01
8.533413365346138590e+00 1.229338973920571385e+06 1.375162431784869099e+01
8.543417366946778557e+00 1.226488079917341005e+06 1.374930257839280046e+01
8.553421368547418524e+00 1.223640878246197244e+06 1.374697845341703584e+01
8.563425370148058491e+00 1.220797366075972794e+06 1.374465193650918238e+01
8.573429371748700234e+00 1.217957540822766488e+06 1.374232302143146356e+01
8.583433373349338424e+00 1.215121400148576126e+06 1.373999170212161403e+01
8.593437374949980168e+00 1.212288941959270975e+06 1.373765797269341959e+01
8.603441376550620134e+00 1.209460164403171046e+06 1.373532182743775465e+01
8.613445378151260101e+00 1.206635065869034268e+06 1.373298326082311505e+01
8.623449379751900068e+00 1.203813644984573359e+06 1.373064226749663419e+01
8.633453381352540035e+00 1.200995900614430197e+06 1.372829884228460173e+01
8.643457382953181778e+00 1.198181831858682213e+06 1.372595298019346899e+01
8.653461384553819968e+00 1.195371438050775789e+06 1.372360467641035342e+01
8.663465386154461711e+00 1.192564718756007496e+06 1.372125392630401919e+01
8.673469387755101678e+00 1.189761673769422108e+06 1.371890072542534611e+01
8.683473389355741645e+00 1.186962303114313167e+06 1.371654506950834573e+01
8.693477390956383388e+00 1.184166607040057192e+06 1.371418695447058056e+01
8.703481392557023355e+00 1.181374586020590737e+06 1.371182637641414104e+01
8.713485394157663322e+00 1.178586240752253216e+06 1.370946333162610031e+01
8.723489395758303289e+00 1.175801572152206209e+06 1.370709781657943793e+01
8.733493397358945032e+00 1.173020581356264884e+06 1.370472982793347683e+01
8.743497398959584999e+00 1.170243269717324525e+06 1.370235936253482478e+01
8.753501400560224965e+00 1.167469638803133741e+06 1.369998641741775813e+01
8.763505402160864932e+00 1.164699690394700505e+06 1.369761098980515612e+01
8.773509403761504899e+00 1.161933426484069321e+06 1.369523307710887039e+01
8.783513405362144866e+00 1.159170849272694904e+06 1.369285267693064867e+01
8.793517406962784833e+00 1.156411961169192102e+06 1.369046978706247941e+01
8.803521408563426576e+00 1.153656764787703054e+06 1.368808440548749772e+01
8.813525410164066543e+00 1.150905262945616152e+06 1.368569653038030864e+01
8.823529411764706509e+00 1.148157458661926445e+06 1.368330616010789669e+01
8.833533413365346476e+00 1.145413355154924328e+06 1.368091329322990646e+01
8.843537414965986443e+00 1.142672955840541050e+06 1.367851792849953796e+01
8.853541416566626410e+00 1.139936264330030885e+06 1.367612006486383436e+01
8.863545418167266376e+00 1.137203284428285668e+06 1.367371970146453108e+01
8.873549419767908120e+00 1.134474020131505793e+06 1.367131683763833649e+01
8.883553421368548086e+00 1.131748475625496591e+06 1.366891147291777031e+01
8.893557422969188053e+00 1.129026655283335131e+06 1.366650360703141942e+01
8.903561424569828020e+00 1.126308563663619570e+06 1.366409323990474078e+01
8.913565426170467987e+00 1.123594205508168787e+06 1.366168037166034921e+01
8.923569427771107954e+00 1.120883585740215378e+06 1.365926500261874921e+01
8.933573429371747920e+00 1.118176709462100407e+06 1.365684713329862987e+01
8.943577430972389664e+00 1.115473581953478511e+06 1.365442676441758252e+01
8.953581432573029630e+00 1.112774208668960491e+06 1.365200389689236005e+01
8.963585434173669597e+00 1.110078595236334251e+06 1.364957853183959458e+01
8.973589435774309564e+00 1.107386747454188997e+06 1.364715067057603193e+01
8.983593437374949531e+00 1.104698671290113125e+06 1.364472031461923152e+01
8.993597438975589498e+00 1.102014372878309339e+06 1.364228746568776529e+01
9.003601440576229464e+00 1.099333858517791610e+06 1.363985212570192829e+01
9.013605442176871207e+00 1.096657134669995634e+06 1.363741429678391626e+01
9.023609443777511174e+00 1.093984207956941798e+06 1.363497398125849003e+01
9.033613445378151141e+00 1.091315085158836097e+06 1.363253118165314959e+01
9.043617446978791108e+00 1.088649773212261032e+06 1.363008590069880910e+01
9.053621448579431075e+00 1.085988279207733693e+06 1.362763814132990348e+01
9.063625450180071041e+00 1.083330610387887340e+06 1.362518790668507052e+01
9.073629451780711008e+00 1.080676774145033676e+06 1.362273520010723971e+01
9.083633453381352751e+00 1.078026778019340243e+06 1.362028002514429303e+01
9.093637454981992718e+00 1.075380629696383839e+06 1.361782238554913960e+01
9.103641456582632685e+00 1.072738337005303241e+06 1.361536228528034087e+01
9.113645458183272652e+00 1.070099907916368684e+06 1.361289972850218533e+01
9.123649459783912619e+00 1.067465350539115723e+06 1.361043471958528173e+01
9.133653461384554362e+00 1.064834673119917512e+06 1.360796726310663018e+01
9.143657462985194329e+00 1.062207884040111909e+06 1.360549736385018704e+01
9.153661464585836072e+00 1.059584991813559318e+06 1.360302502680690040e+01
9.163665466186474262e+00 1.056966005084788427e+06 1.360055025717529631e+01
9.173669467787116005e+00 1.054350932626522612e+06 1.359807306036145746e+01
9.183673469387755972e+00 1.051739783337837318e+06 1.359559344197960939e+01
9.193677470988395939e+00 1.049132566241697641e+06 1.359311140785208138e+01
9.203681472589035906e+00 1.046529290483087068e+06 1.359062696400985715e+01
9.213685474189675872e+00 1.043929965326550882e+06 1.358814011669253219e+01
9.223689475790317616e+00 1.041334600154347252e+06 1.358565087234885027e+01
9.233693477390955806e+00 1.038743204463953502e+06 1.358315923763662170e+01
9.243697478991597549e+00 1.036155787866238737e+06 1.358066521942325267e+01
9.253701480592237516e+00 1.033572360082977219e+06 1.357816882478564935e+01
9.263705482192877483e+00 1.030992930944992462e+06 1.357567006101071172e+01
9.273709483793517450e+00 1.028417510389709496e+06 1.357316893559523763e+01
9.283713485394157416e+00 1.025846108459271025e+06 1.357066545624638820e+01
9.293717486994799160e+00 1.023278735298095387e+06 1.356815963088156707e+01
9.303721488595437350e+00 1.020715401151018334e+06 1.356565146762887508e+01
9.313725490196079093e+00 1.018156116360824904e+06 1.356314097482696468e+01
9.323729491796719060e+00 1.015600891366416472e+06 1.356062816102548751e+01
9.333733493397359027e+00 1.013049736700331094e+06 1.355811303498491327e+01
9.343737494997998994e+00 1.010502662986917305e+06 1.355559560567695954e+01
9.353741496598638960e+00 1.007959680939883925e+06 1.355307588228441418e+01
9.363745498199280703e+00 1.005420801360430662e+06 1.355055387420150126e+01
9.373749499799918894e+00 1.002886035134851933e+06 1.354802959103373183e+01
9.383753501400560637e+00 1.000355393232652103e+06 1.354550304259823079e+01
9.393757503001200604e+00 9.978288867041391786e+05 1.354297423892354857e+01
9.403761504601840571e+00 9.953065266785856802e+05 1.354044319025000576e+01
9.413765506202480537e+00 9.927883243618092965e+05 1.353790990702946218e+01
9.423769507803120504e+00 9.902742910343294498e+05 1.353537439992564018e+01
9.433773509403762247e+00 9.877644380489740288e+05 1.353283667981388305e+01
9.443777511004400438e+00 9.852587768290397944e+05 1.353029675778145702e+01
9.453781512605042181e+00 9.827573188659168081e+05 1.352775464512729897e+01
9.463785514205682148e+00 9.802600757172360318e+05 1.352521035336226873e+01
9.473789515806322115e+00 9.777670590045331046e+05 1.352266389420892168e+01
9.483793517406962081e+00 9.752782804113781312e+05 1.352011527960170412e+01
9.493797519007602048e+00 9.727937516810718225e+05 1.351756452168671885e+01
9.503801520608243791e+00 9.703134846147751668e+05 1.351501163282190632e+01
9.513805522208881982e+00 9.678374910692347912e+05 1.351245662557679950e+01
9.523809523809523725e+00 9.653657829548959853e+05 1.350989951273265177e+01
9.533813525410163692e+00 9.628983722336556530e+05 1.350734030728219537e+01
9.543817527010803659e+00 9.604352709170095623e+05 1.350477902242977279e+01
9.553821528611443625e+00 9.579764910637759604e+05 1.350221567159102065e+01
9.563825530212083592e+00 9.555220447782964911e+05 1.349965026839302951e+01
9.573829531812725335e+00 9.530719442081463058e+05 1.349708282667398507e+01
9.583833533413365302e+00 9.506262015423660632e+05 1.349451336048331029e+01
9.593837535014007045e+00 9.481848290091914823e+05 1.349194188408129946e+01
9.603841536614647012e+00 9.457478388742777752e+05 1.348936841193922476e+01
9.613845538215286979e+00 9.433152434384657536e+05 1.348679295873896322e+01
9.623849539815926946e+00 9.408870550360222114e+05 1.348421553937307849e+01
9.633853541416566912e+00 9.384632860324077774e+05 1.348163616894441574e+01
9.643857543017208656e+00 9.360439488225519890e+05 1.347905486276620124e+01
9.653861544617846846e+00 9.336290558286246378e+05 1.347647163636156975e+01
9.663865546218488589e+00 9.312186194983425085e+05 1.347388650546367828e+01
9.673869547819128556e+00 9.288126523027520161e+05 1.347129948601521221e+01
9.683873549419768523e+00 9.264111667345473543e+05 1.346871059416845640e+01
9.693877551020408490e+00 9.240141753058878239e+05 1.346611984628480485e+01
9.703881552621048456e+00 9.216216905467223842e+05 1.346352725893480695e+01
9.713885554221690199e+00 9.192337250026387628e+05 1.346093284889765229e+01
9.723889555822328390e+00 9.168502912331949919e+05 1.345833663316119200e+01
9.733893557422970133e+00 9.144714018097964581e+05 1.345573862892142714e+01
9.743897559023610100e+00 9.120970693140575895e+05 1.345313885358249806e+01
9.753901560624250067e+00 9.097273063356813509e+05 1.345053732475613373e+01
9.763905562224890033e+00 9.073621254708508495e+05 1.344793406026164817e+01
9.773909563825530000e+00 9.050015393201437546e+05 1.344532907812537559e+01
9.783913565426171743e+00 9.026455604869250674e+05 1.344272239658061707e+01
9.793917567026809934e+00 9.002942015752933221e+05 1.344011403406707927e+01
9.803921568627451677e+00 8.979474751885016449e+05 1.343750400923079980e+01
9.813925570228091644e+00 8.956053939269265393e+05 1.343489234092355744e+01
9.823929571828731611e+00 8.932679703865031479e+05 1.343227904820278695e+01
9.833933573429371577e+00 8.909352171567189507e+05 1.342966415033096084e+01
9.843937575030011544e+00 8.886071468190943124e+05 1.342704766677551120e+01
9.853941576630653287e+00 8.862837719451729208e+05 1.342442961720815120e+01
9.863945578231291478e+00 8.839651050950433128e+05 1.342181002150480396e+01
9.873949579831933221e+00 8.816511588153488701e+05 1.341918889974490625e+01
9.883953581432573188e+00 8.793419456378426403e+05 1.341656627221131259e+01
9.893957583033213155e+00 8.770374780774137471e+05 1.341394215938957402e+01
9.903961584633853121e+00 8.747377686306688702e+05 1.341131658196783150e+01
9.913965586234493088e+00 8.724428297739969566e+05 1.340868956083608055e+01
9.923969587835134831e+00 8.701526739621637389e+05 1.340606111708602199e+01
9.933973589435773022e+00 8.678673136264038039e+05 1.340343127201033369e+01
9.943977591036414765e+00 8.655867611730617937e+05 1.340080004710250350e+01
9.953981592637054732e+00 8.633110289816885488e+05 1.339816746405605485e+01
9.963985594237694698e+00 8.610401294037188636e+05 1.339553354476438685e+01
9.973989595838334665e+00 8.587740747605900979e+05 1.339289831131996422e+01
9.983993597438974632e+00 8.565128773424702231e+05 1.339026178601415751e+01
9.993997599039616375e+00 8.542565494063805090e+05 1.338762399133639747e+01
1.000400160064025457e+01 8.520051031749588437e+05 1.338498494997400812e+01
1.001400560224089631e+01 8.497585508346180432e+05 1.338234468481132566e+01
1.002400960384153805e+01 8.475169045343304751e+05 1.337970321892953152e+01
1.003401360544217624e+01 8.452801763838221086e+05 1.337706057560574990e+01
1.004401760704281799e+01 8.430483784523830982e+05 1.337441677831285247e+01
1.005402160864345795e+01 8.408215227670909371e+05 1.337177185071854169e+01
1.006402561024409970e+01 8.385996213116591098e+05 1.336912581668514477e+01
1.007402961184473789e+01 8.363826860246789875e+05 1.336647870026867224e+01
1.008403361344537963e+01 8.341707287985070143e+05 1.336383052571858698e+01
1.009403761504601960e+01 8.319637614775362890e+05 1.336118131747685922e+01
1.010404161664665779e+01 8.297617958571104100e+05 1.335853110017770717e+01
1.011404561824729953e+01 8.275648436818299815e+05 1.335587989864662717e+01
1.012404961984793950e+01 8.253729166444985894e+05 1.335322773790014494e+01
1.013405362144858124e+01 8.231860263844588771e+05 1.335057464314479603e+01
1.014405762304921943e+01 8.210041844865686726e+05 1.334792063977686993e+01
1.015406162464986117e+01 8.188274024795760633e+05 1.334526575338137988e+01
1.016406562625050114e+01 8.166556918351158965e+05 1.334261000973177858e+01
1.017406962785113933e+01 8.144890639661219902e+05 1.333995343478891371e+01
1.018407362945178107e+01 8.123275302258653101e+05 1.333729605470074020e+01
1.019407763105242104e+01 8.101711019063801505e+05 1.333463789580122238e+01
1.020408163265306278e+01 8.080197902375551639e+05 1.333197898461007114e+01
1.021408563425370097e+01 8.058736063855813118e+05 1.332931934783160699e+01
1.022408963585434272e+01 8.037325614520630334e+05 1.332665901235445816e+01
1.023409363745498268e+01 8.015966664725265000e+05 1.332399800525045563e+01
1.024409763905562087e+01 7.994659324155441718e+05 1.332133635377427439e+01
1.025410164065626262e+01 7.973403701812835643e+05 1.331867408536232489e+01
1.026410564225690258e+01 7.952199906006646343e+05 1.331601122763238365e+01
1.027410964385754433e+01 7.931048044339355547e+05 1.331334780838244924e+01
1.028411364545818252e+01 7.909948223698701477e+05 1.331068385559036571e+01
1.029411764705882426e+01 7.888900550243844045e+05 1.330801939741267859e+01
1.030412164865946423e+01 7.867905129397463752e+05 1.330535446218420148e+01
1.031412565026010242e+01 7.846962065832403023e+05 1.330268907841688986e+01
1.032412965186074416e+01 7.826071463464137632e+05 1.330002327479937918e+01
1.033413365346138413e+01 7.805233425437733531e+05 1.329735708019584450e+01
1.034413765506202587e+01 7.784448054120528977e+05 1.329469052364551374e+01
1.035414165666266406e+01 7.763715451089569833e+05 1.329202363436150947e+01
1.036414565826330580e+01 7.743035717124640942e+05 1.328935644173036579e+01
1.037414965986394577e+01 7.722408952195920283e+05 1.328668897531082749e+01
1.038415366146458396e+01 7.701835255457437597e+05 1.328402126483336687e+01
1.039415766306522571e+01 7.681314725235133665e+05 1.328135334019896518e+01
1.040416166466586567e+01 7.660847459020463284e+05 1.327868523147859747e+01
1.041416566626650742e+01 7.640433553458983079e+05 1.327601696891202820e+01
1.042416966786714561e+01 7.620073104344188469e+05 1.327334858290724284e+01
1.043417366946778735e+01 7.599766206606536871e+05 1.327068010403925413e+01
1.044417767106842732e+01 7.579512954307551263e+05 1.326801156304951590e+01
1.045418167266906551e+01 7.559313440629127435e+05 1.326534299084468671e+01
1.046418567426970725e+01 7.539167757868170738e+05 1.326267441849607209e+01
1.047418967587034899e+01 7.519075997426069807e+05 1.326000587723832780e+01
1.048419367747099074e+01 7.499038249803780345e+05 1.325733739846891979e+01
1.049419767907162893e+01 7.479054604591536336e+05 1.325466901374678841e+01
1.050420168067226889e+01 7.459125150464358740e+05 1.325200075479179773e+01
1.051420568227291064e+01 7.439249975172124105e+05 1.324933265348341038e+01
1.052420968387354883e+01 7.419429165535329375e+05 1.324666474186007648e+01
1.053421368547419057e+01 7.399662807435590075e+05 1.324399705211792977e+01
1.054421768707483054e+01 7.379950985811675200e+05 1.324132961661014463e+01
1.055422168867547228e+01 7.360293784650313901e+05 1.323866246784560374e+01
1.056422569027611047e+01 7.340691286982772872e+05 1.323599563848828709e+01
1.057422969187675044e+01 7.321143574875720078e+05 1.323332916135586501e+01
1.058423369347739218e+01 7.301650729428343475e+05 1.323066306941911918e+01
1.059423769507803037e+01 7.282212830763496459e+05 1.322799739580049305e+01
1.060424169667867211e+01 7.262829958025098313e+05 1.322533217377350212e+01
1.061424569827931208e+01 7.243502189369688276e+05 1.322266743676128442e+01
1.062424969987995382e+01 7.224229601964119356e+05 1.322000321833598235e+01
1.063425370148059201e+01 7.205012271977429045e+05 1.321733955221727541e+01
1.064425770308123198e+01 7.185850274578997632e+05 1.321467647227176556e+01
1.065426170468187372e+01 7.166743683930611005e+05 1.321201401251148155e+01
1.066426570628251191e+01 7.147692573184922803e+05 1.320935220709324298e+01
1.067426970788315366e+01 7.128697014477963094e+05 1.320669109031716459e+01
1.068427370948379362e+01 7.109757078927949769e+05 1.320403069662601325e+01
1.069427771108443537e+01 7.090872836627912475e+05 1.320137106060365895e+01
1.070428171268507356e+01 7.072044356645133812e+05 1.319871221697447083e+01
1.071428571428571352e+01 7.053271707013907144e+05 1.319605420060172563e+01
1.072428971588635527e+01 7.034554954735245556e+05 1.319339704648697520e+01
1.073429371748699346e+01 7.015894165770136751e+05 1.319074078976846920e+01
1.074429771908763520e+01 6.997289405039522098e+05 1.318808546572050133e+01
1.075430172068827517e+01 6.978740736417830922e+05 1.318543110975181776e+01
1.076430572228891691e+01 6.960248222733257571e+05 1.318277775740493851e+01
1.077430972388955510e+01 6.941811925761677558e+05 1.318012544435456235e+01
1.078431372549019507e+01 6.923431906227244763e+05 1.317747420640687750e+01
1.079431772709083681e+01 6.905108223796602106e+05 1.317482407949795586e+01
1.080432172869147500e+01 6.886840937079689465e+05 1.317217509969303180e+01
1.081432573029211675e+01 6.868630103624473559e+05 1.316952730318490339e+01
1.082432973189275671e+01 6.850475779917975888e+05 1.316688072629319706e+01
1.083433373349339846e+01 6.832378021381170256e+05 1.316423540546272974e+01
1.084433773509403665e+01 6.814336882370552048e+05 1.316159137726280903e+01
1.085434173669467661e+01 6.796352416173251113e+05 1.315894867838554205e+01
1.086434573829531836e+01 6.778424675008759368e+05 1.315630734564511783e+01
1.087434973989595655e+01 6.760553710024615284e+05 1.315366741597615530e+01
1.088435374149659829e+01 6.742739571298249066e+05 1.315102892643292520e+01
1.089435774309723826e+01 6.724982307832960505e+05 1.314839191418768394e+01
1.090436174469788000e+01 6.707281967560140183e+05 1.314575641652992033e+01
1.091436574629851997e+01 6.689638597335584927e+05 1.314312247086465746e+01
1.092436974789915993e+01 6.672052242941870354e+05 1.314049011471167816e+01
1.093437374949980168e+01 6.654522949085014407e+05 1.313785938570382683e+01
1.094437775110043987e+01 6.637050759397218935e+05 1.313523032158622073e+01
1.095438175270108161e+01 6.619635716433739290e+05 1.313260296021454465e+01
1.096438575430172158e+01 6.602277861675893655e+05 1.312997733955423385e+01
1.097438975590236154e+01 6.584977235528312158e+05 1.312735349767877935e+01
1.098439375750300151e+01 6.567733877322099870e+05 1.312473147276888952e+01
1.099439775910364148e+01 6.550547825312509667e+05 1.312211130311078477e+01
1.100440176070428322e+01 6.533419116682270542e+05 1.311949302709534138e+01
1.101440576230492141e+01 6.516347787539588753e+05 1.311687668321638967e+01
1.102440976390556315e+01 6.499333872921688017e+05 1.311426231006982590e+01
1.103441376550620312e+01 6.482377406793216942e+05 1.311164994635192826e+01
1.104441776710684309e+01 6.465478422049904475e+05 1.310903963085843671e+01
1.105442176870748305e+01 6.448636950517265359e+05 1.310643140248285121e+01
1.106442577030812302e+01 6.431853022954682820e+05 1.310382530021554359e+01
1.107442977190876476e+01 6.415126669054158265e+05 1.310122136314199182e+01
1.108443377350940295e+01 6.398457917444712948e+05 1.309861963044190247e+01
1.109443777511004470e+01 6.381846795691498555e+05 1.309602014138745574e+01
1.110444177671068466e+01 6.365293330300359521e+05 1.309342293534239587e+01
1.111444577831132463e+01 6.348797546717214864e+05 1.309082805176026909e+01
1.112444977991196460e+01 6.332359469332849840e+05 1.308823553018349273e+01
1.113445378151260456e+01 6.315979121482630726e+05 1.308564541024162153e+01
1.114445778311324631e+01 6.299656525451418711e+05 1.308305773165036356e+01
1.115446178471388450e+01 6.283391702473657206e+05 1.308047253420986777e+01
1.116446578631452624e+01 6.267184672738373047e+05 1.307788985780370794e+01
1.117446978791516621e+01 6.251035455389681738e+05 1.307530974239717736e+01
1.118447378951580617e+01 6.234944068531893427e+05 1.307273222803626211e+01
1.119447779111644614e+01 6.218910529230296379e+05 1.307015735484592156e+01
1.120448179271708611e+01 6.202934853516467847e+05 1.306758516302905093e+01
1.121448579431772785e+01 6.187017056389359059e+05 1.306501569286475473e+01
1.122448979591836604e+01 6.171157151820738800e+05 1.306244898470730575e+01
1.123449379751900779e+01 6.155355152756551979e+05 1.305988507898440787e+01
1.124449779911964775e+01 6.139611071122592548e+05 1.305732401619614436e+01
1.125450180072028772e+01 6.123924917826061137e+05 1.305476583691323356e+01
1.126450580232092769e+01 6.108296702761453344e+05 1.305221058177596660e+01
1.127450980392156765e+01 6.092726434812305961e+05 1.304965829149245948e+01
1.128451380552220940e+01 6.077214121857378632e+05 1.304710900683758013e+01
1.129451780712284759e+01 6.061759770772531629e+05 1.304456276865119335e+01
1.130452180872348933e+01 6.046363387437079800e+05 1.304201961783707731e+01
1.131452581032412930e+01 6.031024976736078970e+05 1.303947959536117907e+01
1.132452981192476926e+01 6.015744542566576274e+05 1.303694274225048488e+01
1.133453381352540923e+01 6.000522087840271415e+05 1.303440909959129712e+01
1.134453781512604920e+01 5.985357614490019623e+05 1.303187870852810804e+01
1.135454181672669094e+01 5.970251123472560430e+05 1.302935161026184474e+01
1.136454581832733091e+01 5.955202614775244147e+05 1.302682784604874300e+01
1.137454981992797265e+01 5.940212087418971350e+05 1.302430745719858507e+01
1.138455382152861262e+01 5.925279539465083508e+05 1.302179048507357351e+01
1.139455782312925258e+01 5.910404968018498039e+05 1.301927697108655835e+01
1.140456182472989255e+01 5.895588369234787533e+05 1.301676695669990025e+01
1.141456582633053252e+01 5.880829738323430065e+05 1.301426048342369768e+01
1.142456982793117248e+01 5.866129069555137539e+05 1.301175759281463939e+01
1.143457382953181245e+01 5.851486356265296927e+05 1.300925832647423519e+01
1.144457783113245419e+01 5.836901590861296281e+05 1.300676272604764350e+01
1.145458183273309416e+01 5.822374764826383907e+05 1.300427083322191280e+01
1.146458583433373413e+01 5.807905868726961780e+05 1.300178268972479856e+01
1.147458983593437409e+01 5.793494892216661246e+05 1.299929833732299755e+01
1.148459383753501406e+01 5.779141824043815723e+05 1.299681781782095769e+01
1.149459783913565403e+01 5.764846652055708691e+05 1.299434117305911585e+01
1.150460184073629399e+01 5.750609363206139533e+05 1.299186844491268999e+01
1.151460584233693574e+01 5.736429943559872918e+05 1.298939967528992767e+01
1.152460984393757570e+01 5.722308378300308250e+05 1.298693490613086965e+01
1.153461384553821567e+01 5.708244651734119980e+05 1.298447417940561621e+01
1.154461784713885564e+01 5.694238747299036477e+05 1.298201753711308370e+01
1.155462184873949560e+01 5.680290647568614222e+05 1.297956502127923883e+01
1.156462585034013557e+01 5.666400334260173840e+05 1.297711667395589075e+01
1.157462985194077554e+01 5.652567788239748916e+05 1.297467253721890046e+01
1.158463385354141728e+01 5.638792989530065097e+05 1.297223265316696583e+01
1.159463785514205725e+01 5.625075917315633269e+05 1.296979706391982745e+01
1.160464185674269721e+01 5.611416549950934714e+05 1.296736581161705359e+01
1.161464585834333718e+01 5.597814864965603920e+05 1.296493893841626388e+01
1.162464985994397715e+01 5.584270839072637027e+05 1.296251648649185739e+01
