# ck  ck_std  L0(P*)  L0_std(P*)  kappa(P*)  kappa_std(P*)
# 
1.584295659186280361e-02 1.502721698442523006e-02 1.539936816123518248e+01 8.056046036074820949e-01 6.338633551647430142e-01 5.106432369788014292e-01
1.074573562928901084e-02 1.502721698442523006e-02 1.542085963249376057e+01 8.061650242690737711e-01 6.476334510432935065e-01 5.220994367777807010e-01
1.152239876785745958e-02 1.502721698442523006e-02 1.544390443002947677e+01 8.067250556143302775e-01 6.627313284094668022e-01 5.346419677684860483e-01
-1.205583598721255909e-02 1.502721698442523006e-02 1.541979275805505090e+01 8.072846984534838288e-01 6.469428759127017203e-01 5.222670844978150040e-01
-1.384597360108390934e-02 1.502721698442523006e-02 1.539210081085288273e+01 8.078439535939601068e-01 6.292735461440738254e-01 5.083548294091199127e-01
6.619715839136291677e-03 1.502721698442523006e-02 1.540534024253115497e+01 8.084028218403918054e-01 6.376601647955482122e-01 5.154862765959304927e-01
-1.000144381277702325e-02 1.502721698442523006e-02 1.538533735490560161e+01 8.089613039946325079e-01 6.250318426926367854e-01 5.056265745028035719e-01
2.712066965756247672e-02 1.502721698442523006e-02 1.543957869422072804e+01 8.095194008557695664e-01 6.598707193507458157e-01 5.341781493710814344e-01
2.987138930678523777e-02 1.502721698442523006e-02 1.549932147283429984e+01 8.100771132201379787e-01 7.004946404238577840e-01 5.674546761407373019e-01
-2.237282191838309287e-02 1.502721698442523006e-02 1.545457582899753390e+01 8.106344418813329344e-01 6.698414689222518259e-01 5.429965653087618360e-01
-3.110084591288576634e-03 1.502721698442523006e-02 1.544835565981495762e+01 8.111913876302239146e-01 6.656878730865084526e-01 5.400002694976571149e-01
2.850228980585277697e-02 1.502721698442523006e-02 1.550536023942666475e+01 8.117479512549669041e-01 7.047375621698545034e-01 5.720692722637992222e-01
5.732798235497797365e-03 1.502721698442523006e-02 1.551682583589765940e+01 8.123041335410180475e-01 7.128642985877068350e-01 5.790626163966128281e-01
-1.173756276601747861e-02 1.502721698442523006e-02 1.549335071036562539e+01 8.128599352711463055e-01 6.963246148199373486e-01 5.660143813302401794e-01
-7.741049106779011044e-04 1.502721698442523006e-02 1.549180250054427077e+01 8.134153572254461118e-01 6.952473923108272169e-01 5.655249059765714570e-01
-2.296231981866221281e-03 1.502721698442523006e-02 1.548721003658053874e+01 8.139704001813505840e-01 6.920618141410794788e-01 5.633178318066458523e-01
-4.049852915140104807e-03 1.502721698442523006e-02 1.547911033075025955e+01 8.145250649136440702e-01 6.864789573012344270e-01 5.591543172576386445e-01
3.302834966082360962e-02 1.502721698442523006e-02 1.554516703007190515e+01 8.150793521944743603e-01 7.333567426124818489e-01 5.977439386960315959e-01
-1.316832778265390161e-04 1.502721698442523006e-02 1.554490366351625141e+01 8.156332627933660095e-01 7.331636264044061324e-01 5.979926407656421805e-01
1.516604164921995720e-02 1.502721698442523006e-02 1.557523574681469114e+01 8.161867974772318846e-01 7.557427108236220992e-01 6.168272228638939092e-01
-1.821822171873839838e-02 1.502721698442523006e-02 1.553879930337721404e+01 8.167399570103864859e-01 7.287017638512178763e-01 5.951598472812366092e-01
2.103828957554088833e-03 1.502721698442523006e-02 1.554300696129232051e+01 8.172927421545574944e-01 7.317743512608175793e-01 5.980738661803259859e-01
-2.647425497459643482e-03 1.502721698442523006e-02 1.553771211029740229e+01 8.178451536688983170e-01 7.279099548389439400e-01 5.953176288723769360e-01
2.694700956124189764e-03 1.502721698442523006e-02 1.554310151220964897e+01 8.183971923100004098e-01 7.318435444680957414e-01 5.989387020028885678e-01
1.140024308849196550e-03 1.502721698442523006e-02 1.554538156082734801e+01 8.189488588319052687e-01 7.335140870654923706e-01 6.007105245394117610e-01
2.092624912976843998e-02 1.502721698442523006e-02 1.558723405908688520e+01 8.195001539861159756e-01 7.648649642521603287e-01 6.268069559832304405e-01
7.211378192176326127e-03 1.502721698442523006e-02 1.560165681547123739e+01 8.200510785216100773e-01 7.759763611723271559e-01 6.363402518866413393e-01
-2.753822726055005134e-03 1.502721698442523006e-02 1.559614917001912815e+01 8.206016331848504652e-01 7.717143062133930975e-01 6.332700200308241101e-01
-4.908377726645088944e-03 1.502721698442523006e-02 1.558633241456583818e+01 8.211518187197978103e-01 7.641756387577787191e-01 6.275042155873131744e-01
7.742911508288388700e-03 1.502721698442523006e-02 1.560181823758241393e+01 8.217016358679224419e-01 7.761016310251607209e-01 6.377239798131373316e-01
1.028219117538712105e-02 1.502721698442523006e-02 1.562238261993318744e+01 8.222510853682151177e-01 7.922269167091463560e-01 6.514094421220100184e-01
-1.713543495092401461e-02 1.502721698442523006e-02 1.558811175003133798e+01 8.228001679571994575e-01 7.655365739947942449e-01 6.298836216602957672e-01
2.715852206117161036e-02 1.502721698442523006e-02 1.564242879415368037e+01 8.233488843689433789e-01 8.082682823281973628e-01 6.654867885257234050e-01
1.794844362629360174e-02 1.502721698442523006e-02 1.567832568140626748e+01 8.238972353350699773e-01 8.378096471001317269e-01 6.902690519828491578e-01
-1.919650767995632196e-02 1.502721698442523006e-02 1.563993266604635579e+01 8.244452215847695165e-01 8.062532570772459328e-01 6.647116451844921059e-01
-1.405260000307384689e-02 1.502721698442523006e-02 1.561182746604020721e+01 8.249928438448103085e-01 7.839088163273036924e-01 6.467191636968813162e-01
-1.609191755522448863e-02 1.502721698442523006e-02 1.557964363092975901e+01 8.255401028395504825e-01 7.590812897426731931e-01 6.266520459977450441e-01
-7.169506251686761679e-03 1.502721698442523006e-02 1.556530461842638502e+01 8.260869992909485315e-01 7.482744783027787117e-01 6.181398184271424956e-01
1.571489685437249843e-03 1.502721698442523006e-02 1.556844759779725962e+01 8.266335339185747477e-01 7.506299892739910495e-01 6.204959206988210907e-01
3.331990973702260439e-02 1.502721698442523006e-02 1.563508741727130413e+01 8.271797074396225469e-01 8.023562081807720237e-01 6.636927735453358457e-01
3.844595338747822024e-03 1.502721698442523006e-02 1.564277660794880020e+01 8.277255205689186823e-01 8.085494580825174360e-01 6.692570210970687494e-01
3.717130733568150582e-03 1.502721698442523006e-02 1.565021086941593609e+01 8.282709740189351244e-01 8.145828251895397276e-01 6.746953100388359825e-01
-1.446992833471271583e-02 1.502721698442523006e-02 1.562127101274651153e+01 8.288160684997989414e-01 7.913467608594701996e-01 6.558809111555966576e-01
-2.254716927623734435e-02 1.502721698442523006e-02 1.557617667419403773e+01 8.293608047193039567e-01 7.564541444831934802e-01 6.273734180018338824e-01
1.829317979831259974e-02 1.502721698442523006e-02 1.561276303379066377e+01 8.299051833829208524e-01 7.846425593147765554e-01 6.511789270781740413e-01
9.364218013945550118e-03 1.502721698442523006e-02 1.563149146981855608e+01 8.304492051938079378e-01 7.994761587743848263e-01 6.639243406255864732e-01
-3.838361437506123547e-03 1.502721698442523006e-02 1.562381474694354466e+01 8.309928708528222518e-01 7.933622990867279512e-01 6.592784145444755550e-01
-8.443309272181041131e-03 1.502721698442523006e-02 1.560692812839918275e+01 8.315361810585293334e-01 7.800775752916486727e-01 6.486627278874149694e-01
2.673328341611926062e-02 1.502721698442523006e-02 1.566039469523142103e+01 8.320791365072143231e-01 8.229207788666539347e-01 6.847352110932096725e-01
-2.260376225242104881e-02 1.502721698442523006e-02 1.561518717072657836e+01 8.326217378928917334e-01 7.865469476407574989e-01 6.548960864789967751e-01
-7.429773426136917179e-03 1.502721698442523006e-02 1.560032762387430338e+01 8.331639859073166621e-01 7.749456250882627018e-01 6.456567858599739917e-01
1.162159125610586277e-02 1.502721698442523006e-02 1.562357080638651396e+01 8.337058812399942287e-01 7.931687894489455326e-01 6.612694845795925591e-01
8.867101780417479401e-03 1.502721698442523006e-02 1.564130500994734874e+01 8.342474245781902331e-01 8.073604733842535408e-01 6.735383956270420969e-01
-1.674518117894503028e-02 1.502721698442523006e-02 1.560781464758945702e+01 8.347886166069415914e-01 7.807694356604822916e-01 6.517774370839966025e-01
1.861588609058985669e-02 1.502721698442523006e-02 1.564504641977063670e+01 8.353294580090655508e-01 8.103867976196756917e-01 6.769399644333459198e-01
-1.431782024365523855e-03 1.502721698442523006e-02 1.564218285572190581e+01 8.358699494651707917e-01 8.080695225367260370e-01 6.754410309671178281e-01
-4.615341833122861299e-04 1.502721698442523006e-02 1.564125978735528122e+01 8.364100916536667540e-01 8.073239632764613871e-01 6.752539101182665204e-01
-1.226999547585149591e-02 1.502721698442523006e-02 1.561671979640357932e+01 8.369498852507736286e-01 7.877533539373637872e-01 6.593100791837886998e-01
5.753106794730997176e-03 1.502721698442523006e-02 1.562822600999304257e+01 8.374893309305325717e-01 7.968697593587938943e-01 6.673699216041707460e-01
3.642936895610049929e-03 1.502721698442523006e-02 1.563551188378426104e+01 8.380284293648152527e-01 8.026968538138253839e-01 6.726827836576787512e-01
1.605173766853536287e-03 1.502721698442523006e-02 1.563872223131796702e+01 8.385671812233335132e-01 8.052779305386434938e-01 6.752796443131496851e-01
3.249842409927512581e-04 1.502721698442523006e-02 1.563937219979995419e+01 8.391055871736494698e-01 8.058015059480579945e-01 6.761525457939561168e-01
-1.567760084141984686e-02 1.502721698442523006e-02 1.560801699811711529e+01 8.396436478811848403e-01 7.809274407534355644e-01 6.557007650847324065e-01
1.422203410681971772e-02 1.502721698442523006e-02 1.563646106633075306e+01 8.401813640092304913e-01 8.034591213658873743e-01 6.750513805148490309e-01
3.306577238902908694e-02 1.502721698442523006e-02 1.570259261110881255e+01 8.407187362189563196e-01 8.583894088115541221e-01 7.216640589597868027e-01
-1.070560030153602273e-02 1.502721698442523006e-02 1.568118141050574010e+01 8.412557651694203553e-01 8.402056239913360258e-01 7.068278251104815890e-01
4.207605115077960836e-04 1.502721698442523006e-02 1.568202293152875626e+01 8.417924515175786437e-01 8.409129722700617871e-01 7.078741924401489305e-01
3.641476830253394942e-03 1.502721698442523006e-02 1.568930588518926328e+01 8.423287959182940154e-01 8.470596583254247358e-01 7.135027420682166222e-01
-1.034159313684514421e-02 1.502721698442523006e-02 1.566862269891557347e+01 8.428647990243458565e-01 8.297197065105199609e-01 6.993415336745285593e-01
-9.867342745447389013e-03 1.502721698442523006e-02 1.564888801342467772e+01 8.434004614864393234e-01 8.135059618434640205e-01 6.861113036407473498e-01
2.573455990398695881e-03 1.502721698442523006e-02 1.565403492540547603e+01 8.439357839532145578e-01 8.177037991074130874e-01 6.900894967412364300e-01
1.730853656088953557e-02 1.502721698442523006e-02 1.568865199852725567e+01 8.444707670712555680e-01 8.465059583611603822e-01 7.148495359876373412e-01
-1.763108122831931468e-03 1.502721698442523006e-02 1.568512578228159171e+01 8.450054114850997777e-01 8.435262519308686091e-01 7.127842476113276371e-01
4.510338641068266201e-03 1.502721698442523006e-02 1.569414645956372922e+01 8.455397178372466849e-01 8.511698534281525452e-01 7.196979176992106542e-01
6.646404176666350673e-03 1.502721698442523006e-02 1.570743926791706357e+01 8.460736867681671880e-01 8.625598258102545879e-01 7.297891718813901418e-01
1.949838197325255360e-02 1.502721698442523006e-02 1.574643603186356700e+01 8.466073189163124679e-01 8.968613449639369906e-01 7.592893786995966732e-01
-1.312434937797363546e-02 1.502721698442523006e-02 1.572018733310762073e+01 8.471406149181225365e-01 8.736261821478013001e-01 7.400842211532601134e-01
2.203059230764031762e-02 1.502721698442523006e-02 1.576424851772290125e+01 8.476735754080356733e-01 9.129798037221983353e-01 7.739088544965224692e-01
1.025515045875717568e-02 1.502721698442523006e-02 1.578475881864041597e+01 8.482062010184968637e-01 9.318986465932975749e-01 7.904422107611797088e-01
-1.062056676139649415e-02 1.502721698442523006e-02 1.576351768511762330e+01 8.487384923799666803e-01 9.123128120729878665e-01 7.743150006977554956e-01
-2.828300297767375598e-02 1.502721698442523006e-02 1.570695167916227675e+01 8.492704501209297208e-01 8.621393538558872471e-01 7.321894771161570059e-01
2.026281114101101052e-02 1.502721698442523006e-02 1.574747730144429880e+01 8.498020748679039338e-01 8.977957057769052618e-01 7.629486535767082689e-01
1.418358757619842675e-02 1.502721698442523006e-02 1.577584447659669564e+01 8.503333672454483905e-01 9.236283004219698611e-01 7.853919627810043158e-01
-1.106181871593904173e-02 1.502721698442523006e-02 1.575372083916481714e+01 8.508643278761723883e-01 9.034186624361925100e-01 7.686867130045615948e-01
3.795530961453588703e-03 1.502721698442523006e-02 1.576131190108772273e+01 8.513949573807437776e-01 9.103026648322123382e-01 7.750270985283989056e-01
7.128141872540285848e-03 1.502721698442523006e-02 1.577556818483280310e+01 8.519252563778976217e-01 9.233731447799895520e-01 7.866449030991581326e-01
1.622299993941438492e-03 1.502721698442523006e-02 1.577881278482068694e+01 8.524552254844441901e-01 9.263739869079253841e-01 7.896923458925191319e-01
-2.184837993308268167e-02 1.502721698442523006e-02 1.573511602495452166e+01 8.529848653152777294e-01 8.867661151800894093e-01 7.563980753230405973e-01
-4.721264670750269970e-04 1.502721698442523006e-02 1.573417177202037109e+01 8.535141764833847899e-01 8.859291788758910657e-01 7.561531135308574569e-01
2.084345768107425875e-02 1.502721698442523006e-02 1.577585868738252017e+01 8.540431595998521086e-01 9.236414259991908571e-01 7.888296417976620178e-01
2.021211861789530898e-02 1.502721698442523006e-02 1.581628292461831009e+01 8.545718152738752682e-01 9.617438686970107842e-01 8.218792037009240437e-01
-1.145761154168814869e-02 1.502721698442523006e-02 1.579336770153493319e+01 8.551001441127666913e-01 9.399558850605632676e-01 8.037564127749308174e-01
-2.373352557528005807e-02 1.502721698442523006e-02 1.574590065038437459e+01 8.556281467219637449e-01 8.963813105226804412e-01 7.669690794787262789e-01
-1.387664906741981410e-02 1.502721698442523006e-02 1.571814735224953452e+01 8.561558237050369558e-01 8.718458180308749084e-01 7.464358744800154710e-01
-1.104127191920934586e-02 1.502721698442523006e-02 1.569606480841111562e+01 8.566831756636978934e-01 8.528042613164239505e-01 7.305830628040880237e-01
1.500988787621303916e-02 1.502721698442523006e-02 1.572608458416354082e+01 8.572102031978074965e-01 8.787933962771882213e-01 7.533106657916599502e-01
-1.027884056772050692e-02 1.502721698442523006e-02 1.570552690302810106e+01 8.577369069053834005e-01 8.609118729305910156e-01 7.384358870056055846e-01
-9.015367517927233912e-03 1.502721698442523006e-02 1.568749616799224711e+01 8.582632873826085973e-01 8.455281061510044882e-01 7.256857319595522160e-01
2.309547055849914959e-02 1.502721698442523006e-02 1.573368710910924406e+01 8.587893452238390957e-01 8.854999058957537805e-01 7.604578843799855159e-01
-2.405998065366238975e-02 1.502721698442523006e-02 1.568556714780191896e+01 8.593150810216112490e-01 8.438986375069933432e-01 7.251748260633492649e-01
1.434883706954836547e-03 1.502721698442523006e-02 1.568843691521582784e+01 8.598404953666500816e-01 8.463239086351235230e-01 7.277035688414640324e-01
2.025451258213372199e-02 1.502721698442523006e-02 1.572894594038009686e+01 8.603655888478770608e-01 8.813115381570779672e-01 7.582501204849426690e-01
1.121993577997117825e-02 1.502721698442523006e-02 1.575138581194003962e+01 8.608903620524173128e-01 9.013116162265265574e-01 7.759304836153038121e-01
-8.026449502803862518e-03 1.502721698442523006e-02 1.573533291293443170e+01 8.614148155656078387e-01 8.869584649498859497e-01 7.640391624991607067e-01
-1.243218270642542159e-02 1.502721698442523006e-02 1.571046854752158239e+01 8.619389499710047309e-01 8.651767223527505601e-01 7.457295156040852913e-01
-8.248685731210217767e-03 1.502721698442523006e-02 1.569397117605916137e+01 8.624627658503908334e-01 8.510206704682992118e-01 7.339736412479432870e-01
-7.717214208202407590e-03 1.502721698442523006e-02 1.567853674764275596e+01 8.629862637837836248e-01 8.379864990923244772e-01 7.231708379529381281e-01
-5.134756294830525314e-03 1.502721698442523006e-02 1.566826723505309360e+01 8.635094443494419902e-01 8.294248235520906842e-01 7.162161685150998380e-01
-1.162933181022591210e-02 1.502721698442523006e-02 1.564500857143264057e+01 8.640323081238745484e-01 8.103561264066826419e-01 7.001738743014882527e-01
-1.204616496150881164e-02 1.502721698442523006e-02 1.562091624150962232e+01 8.645548556818463126e-01 7.910660635849156019e-01 6.839200064374629795e-01
-6.496858634076431438e-03 1.502721698442523006e-02 1.560792252424147009e+01 8.650770875963864626e-01 7.808536669964110111e-01 6.754986160842137988e-01
-7.891551047251700937e-03 1.502721698442523006e-02 1.559213942214696758e+01 8.655990044387955606e-01 7.686261219739007888e-01 6.653220059662607877e-01
-1.032658205623654055e-02 1.502721698442523006e-02 1.557148625803449349e+01 8.661206067786529905e-01 7.529143677425574888e-01 6.521146490415498098e-01
-2.819434790922076620e-02 1.502721698442523006e-02 1.551509756221605230e+01 8.666418951838238405e-01 7.116333380066874881e-01 6.167312647261062875e-01
4.523193108116959835e-03 1.502721698442523006e-02 1.552414394843228607e+01 8.671628702204666750e-01 7.181002550384392169e-01 6.227098782651820930e-01
-5.177341665563918449e-03 1.502721698442523006e-02 1.551378926510115974e+01 8.676835324530400850e-01 7.107029189287215054e-01 6.166652192207596750e-01
-1.346664340577000997e-02 1.502721698442523006e-02 1.548685597828961846e+01 8.682038824443103486e-01 6.918168272903255644e-01 6.006380553937655797e-01
-8.217960369575994656e-03 1.502721698442523006e-02 1.547042005755046645e+01 8.687239207553582032e-01 6.805391144268326808e-01 5.912006077122574643e-01
-2.634908411414328688e-02 1.502721698442523006e-02 1.541772188932218057e+01 8.692436479455859510e-01 6.456045283883334873e-01 5.611876353864646561e-01
1.398520268855221564e-02 1.502721698442523006e-02 1.544569229469928473e+01 8.697630645727247867e-01 6.639172621657376538e-01 5.774507125640051530e-01
-1.022734442400835206e-02 1.502721698442523006e-02 1.542523760585126880e+01 8.702821711928412363e-01 6.504749885866600856e-01 5.660967853738371192e-01
-2.759960309343997831e-02 1.502721698442523006e-02 1.537003839966438967e+01 8.708009683603444850e-01 6.155422837671479241e-01 5.360148167711703548e-01
-1.230937234308487373e-02 1.502721698442523006e-02 1.534541965497822069e+01 8.713194566279934827e-01 6.005734187951047298e-01 5.232913049297670538e-01
8.613056486379394019e-04 1.502721698442523006e-02 1.534714226627549571e+01 8.718376365469029388e-01 6.016088649307221869e-01 5.245052509268657293e-01
3.400948779861884957e-02 1.502721698442523006e-02 1.541516124187273284e+01 8.723555086665514269e-01 6.439534775810332734e-01 5.617563634927970062e-01
1.924203888487428099e-02 1.502721698442523006e-02 1.545364531964248300e+01 8.728730735347870473e-01 6.692184650694275039e-01 5.841427784713837390e-01
6.837409155621826211e-03 1.502721698442523006e-02 1.546732013795372751e+01 8.733903316978346432e-01 6.784327643343858183e-01 5.925366170766881435e-01
1.661613658482101116e-02 1.502721698442523006e-02 1.550055241112336901e+01 8.739072837003029059e-01 7.013574370137792835e-01 6.129213726837180465e-01
-1.224176121997286489e-02 1.502721698442523006e-02 1.547606888868342168e+01 8.744239300851902597e-01 6.843942431981158148e-01 5.984507038649758970e-01
1.573154680288856716e-02 1.502721698442523006e-02 1.550753198228919771e+01 8.749402713938920773e-01 7.062697340799575230e-01 6.179438328132099700e-01
-7.881769616100422690e-03 1.502721698442523006e-02 1.549176844305699774e+01 8.754563081662074531e-01 6.952237143348205528e-01 6.086379863011600611e-01
9.154516805324733678e-03 1.502721698442523006e-02 1.551007747666764658e+01 8.759720409403450869e-01 7.080698298125277512e-01 6.202493739491626856e-01
-6.081439392039722849e-03 1.502721698442523006e-02 1.549791459788356818e+01 8.764874702529303896e-01 6.995098249796503076e-01 6.131115969134837140e-01
1.276838759335833032e-02 1.502721698442523006e-02 1.552345137307028367e+01 8.770025966390119221e-01 7.176030886768109962e-01 6.293397721257384392e-01
-7.223924482154446200e-03 1.502721698442523006e-02 1.550900352410597449e+01 8.775174206320678350e-01 7.073098045935227729e-01 6.206766753146800708e-01
1.766347005441326612e-02 1.502721698442523006e-02 1.554433046421480213e+01 8.780319427640120855e-01 7.327434979460755171e-01 6.433721970492906062e-01
1.117484385159368300e-02 1.502721698442523006e-02 1.556668015191798915e+01 8.785461635652013213e-01 7.493044631355112450e-01 6.582985614299862176e-01
1.100402465729960651e-02 1.502721698442523006e-02 1.558868820123258914e+01 8.790600835644406530e-01 7.659779956892847075e-01 6.733406808991453385e-01
-2.058537213429458695e-02 1.502721698442523006e-02 1.554751745696399823e+01 8.795737032889906493e-01 7.350824713269221711e-01 6.465592115278442353e-01
-2.757181732760322947e-03 1.502721698442523006e-02 1.554200309349847586e+01 8.800870232645732205e-01 7.310401151568748368e-01 6.433789188354047672e-01
8.668585194080619116e-03 1.502721698442523006e-02 1.555934026388663582e+01 8.806000440153778364e-01 7.438247869803807921e-01 6.550121401546523670e-01
-1.376529488599945259e-03 1.502721698442523006e-02 1.555658720490943736e+01 8.811127660640681869e-01 7.417798097362320320e-01 6.535916599671695026e-01
4.348969794690809958e-03 1.502721698442523006e-02 1.556528514449881939e+01 8.816251899317880669e-01 7.482599066016736300e-01 6.596847822760425473e-01
9.797316925458789821e-03 1.502721698442523006e-02 1.558487977834973748e+01 8.821373161381674821e-01 7.630663754225638362e-01 6.731293244505397455e-01
-1.798809025295157460e-02 1.502721698442523006e-02 1.554890359784383591e+01 8.826491452013293104e-01 7.361021057056686967e-01 6.497198943820070571e-01
-8.123778457649079993e-03 1.502721698442523006e-02 1.553265604092853636e+01 8.831606776378946311e-01 7.242388800379762070e-01 6.396193000660489458e-01
3.433620050757094349e-04 1.502721698442523006e-02 1.553334276493868771e+01 8.836719139629896080e-01 7.247364030769394283e-01 6.404292044256517658e-01
2.195558067331138466e-02 1.502721698442523006e-02 1.557725392628531225e+01 8.841828546902508190e-01 7.572694753718963723e-01 6.695646865041119389e-01
-2.312236163146286910e-02 1.502721698442523006e-02 1.553100920302238563e+01 8.846935003318320279e-01 7.230471575534388462e-01 6.396751207209334655e-01
-2.592517372729984809e-02 1.502721698442523006e-02 1.547915885556778548e+01 8.852038513984092916e-01 6.865122693755973948e-01 6.077033048835410733e-01
-6.655033879686899148e-03 1.502721698442523006e-02 1.546584878780841166e+01 8.857139083991879547e-01 6.774352861877543930e-01 6.000138550168783169e-01
2.191098420512562622e-02 1.502721698442523006e-02 1.550967075621866442e+01 8.862236718419076453e-01 7.077819018904917270e-01 6.272530759566404823e-01
-8.809950397015769638e-03 1.502721698442523006e-02 1.549205085542463323e+01 8.867331422328484924e-01 6.954200818370226411e-01 6.166520343391677095e-01
1.093582920285419285e-02 1.502721698442523006e-02 1.551392251383034093e+01 8.872423200768373430e-01 7.107976254991191789e-01 6.306497343529454680e-01
1.927776582302804034e-02 1.502721698442523006e-02 1.555247804547639845e+01 8.877512058772530912e-01 7.387379722116615977e-01 6.558155256582193227e-01
1.322720869969437607e-02 1.502721698442523006e-02 1.557893246287578748e+01 8.882598001360328954e-01 7.585416472900212703e-01 6.737820520166913907e-01
1.584986722620625871e-02 1.502721698442523006e-02 1.561063219732820073e+01 8.887681033536773967e-01 7.829723943954860488e-01 6.958808899451636165e-01
-1.169357808500581970e-02 1.502721698442523006e-02 1.558724504115818732e+01 8.892761160292572686e-01 7.648733640998579553e-01 6.801836144809536577e-01
7.643038578650257486e-03 1.502721698442523006e-02 1.560253111831548622e+01 8.897838386604181027e-01 7.766550961787075380e-01 6.910551527930666182e-01
2.773697212354871502e-02 1.502721698442523006e-02 1.565800506256258373e+01 8.902912717433867362e-01 8.209566481996680709e-01 7.308905383718706794e-01
-3.611926592956345161e-03 1.502721698442523006e-02 1.565078120937667094e+01 8.907984157729765817e-01 8.150475468381396249e-01 7.260430635030656887e-01
1.102914980887494643e-02 1.502721698442523006e-02 1.567283950899442146e+01 8.913052712425933999e-01 8.332258641365700713e-01 7.426586048405899865e-01
1.068020117443046167e-02 1.502721698442523006e-02 1.569419991134328285e+01 8.918118386442405177e-01 8.512153511874779310e-01 7.591239274247076896e-01
-3.274366838533143004e-02 1.502721698442523006e-02 1.562871257457262075e+01 8.923181184685251566e-01 7.972575823010369378e-01 7.114073857736266104e-01
-4.005872172101743178e-03 1.502721698442523006e-02 1.562070083022841871e+01 8.928241112046632066e-01 7.908956773828559328e-01 7.061307302149584242e-01
8.321649587765721917e-03 1.502721698442523006e-02 1.563734412940394947e+01 8.933298173404853326e-01 8.041689398078893936e-01 7.183880921094735195e-01
4.959529560258662227e-03 1.502721698442523006e-02 1.564726318852446596e+01 8.938352373624418590e-01 8.121852303694497843e-01 7.259597781695467100e-01
2.391949334539348465e-02 1.502721698442523006e-02 1.569510217521525419e+01 8.943403717556088761e-01 8.519837186290872832e-01 7.619634356484640270e-01
-8.842871996348260167e-04 1.502721698442523006e-02 1.569333360081598627e+01 8.948452210036933474e-01 8.504782536915069802e-01 7.610464008834116889e-01
-7.658442608883916057e-03 1.502721698442523006e-02 1.567801671559821841e+01 8.953497855890382162e-01 8.375508325500062856e-01 7.499009583435685133e-01
-1.128447192152745582e-02 1.502721698442523006e-02 1.565544777175516344e+01 8.958540659926285121e-01 8.188599054431036084e-01 7.335789757695436730e-01
7.199069394871541495e-03 1.502721698442523006e-02 1.566984591054490750e+01 8.963580626940959029e-01 8.307352502904667979e-01 7.446362395620576002e-01
3.449070500677691407e-03 1.502721698442523006e-02 1.567674405154626172e+01 8.968617761717245784e-01 8.364855897056496792e-01 7.502119517254614012e-01
-1.239131757092760532e-03 1.502721698442523006e-02 1.567426578803207704e+01 8.973652069024565803e-01 8.344151246272680789e-01 7.487751009536876001e-01
2.206693480058276313e-02 1.502721698442523006e-02 1.571839965763324187e+01 8.978683553618963531e-01 8.720658171768442823e-01 7.830003010359014581e-01
-4.287400159962921620e-03 1.502721698442523006e-02 1.570982485731331479e+01 8.983712220243169622e-01 8.646199957670996916e-01 7.767497221839491095e-01
1.558245129864883156e-03 1.502721698442523006e-02 1.571294134757304306e+01 8.988738073626645342e-01 8.673187787433738194e-01 7.796101328461928492e-01
7.828660629425589212e-03 1.502721698442523006e-02 1.572859866883189284e+01 8.993761118485639194e-01 8.810055368706175560e-01 7.923553342677526201e-01
-2.598401938401791872e-02 1.502721698442523006e-02 1.567663063006385826e+01 8.998781359523235768e-01 8.363907196503088670e-01 7.526497217267423823e-01
3.007978399347088772e-02 1.502721698442523006e-02 1.573679019805080159e+01 9.003798801429407916e-01 8.882519585852933774e-01 7.997641920077588340e-01
4.600260605970727702e-03 1.502721698442523006e-02 1.574599071926274263e+01 9.008813448881070052e-01 8.964620502179215800e-01 8.076059374414708003e-01
1.044311635477355830e-02 1.502721698442523006e-02 1.576687695197228933e+01 9.013825306542125881e-01 9.153826676087873926e-01 8.251099454462127447e-01
1.164577279433294706e-02 1.502721698442523006e-02 1.579016849756095553e+01 9.018834379063518369e-01 9.369535795123269395e-01 8.450229154492397976e-01
-3.080714178036048491e-04 1.502721698442523006e-02 1.578955235472534824e+01 9.023840671083285248e-01 9.363764600892704459e-01 8.449711983998553499e-01
1.915682841103332271e-02 1.502721698442523006e-02 1.582786601154741390e+01 9.028844187226604534e-01 9.729485989378764410e-01 8.784601301990514477e-01
-2.470948409594895048e-02 1.502721698442523006e-02 1.577844704335551640e+01 9.033844932105843384e-01 9.260352354801557606e-01 8.365658718993845833e-01
1.559305495287102890e-02 1.502721698442523006e-02 1.580963315326125951e+01 9.038842910320614710e-01 9.553697087078658612e-01 8.635436718289164482e-01
-6.155425042982503800e-03 1.502721698442523006e-02 1.579732230317529584e+01 9.043838126457817150e-01 9.436803957696440204e-01 8.534492742452307601e-01
-1.081444705451638059e-02 1.502721698442523006e-02 1.577569340906626394e+01 9.048830585091690581e-01 9.234887807143025151e-01 8.356493523916612709e-01
5.235761237257675546e-03 1.502721698442523006e-02 1.578616493154077816e+01 9.053820290783864966e-01 9.332099229873797031e-01 8.449114936303986356e-01
-3.082779785409373724e-03 1.502721698442523006e-02 1.577999937196996072e+01 9.058807248083404762e-01 9.274738627964583815e-01 8.401806950708470278e-01
-2.019832923350538614e-02 1.502721698442523006e-02 1.573960271350295059e+01 9.063791461526861104e-01 8.907536973846179595e-01 8.073605756678181589e-01
