Temp    c_flux[1] c_flux[2] c_flux[3] c_vcm[1][1] c_vcm[1][2] c_vcm[1][3]
1401.4094	-369.05102 347.32359 -47.385346 0.085450695 -0.21418765 0.026437283
1409.0664	-273.67505 292.99259 -105.98554 0.11696572 -0.17171749 -0.0034525837
1414.0174	-160.5545 251.46688 -128.5164 0.14021449 -0.1302359 -0.039954114
1416.1012	-58.918487 221.15397 -123.01639 0.14938159 -0.091333724 -0.080042058
1416.1095	9.117318 192.25886 -108.33944 0.13967865 -0.059060063 -0.12198294
1415.1258	47.015662 155.97089 -104.70044 0.11136475 -0.03715195 -0.16369351
1413.9573	77.475899 118.44558 -119.95806 0.070645336 -0.02611494 -0.20080684
1412.5726	122.17386 101.33612 -147.2937 0.027056626 -0.022987986 -0.22710432
1410.0685	190.59798 124.49768 -179.06004 -0.0097678839 -0.024044989 -0.23777956
1405.3998	275.55504 190.6354 -211.63175 -0.032385788 -0.027508155 -0.23192876
1398.8168	349.63882 283.72822 -238.37659 -0.037030662 -0.034147797 -0.21185456
1392.5158	377.09034 377.78466 -249.29471 -0.023835956 -0.04596549 -0.18104777
1388.7953	338.34081 453.43185 -236.84445 0.0041802755 -0.063918355 -0.14319224
1388.5116	245.52537 507.75425 -200.15403 0.042502587 -0.086499821 -0.10208971
1391.3259	138.51188 543.86915 -147.58132 0.086400732 -0.11064723 -0.061406061
1395.3286	56.48495 565.52001 -96.408922 0.13140135 -0.13336922 -0.024284877
1397.4211	14.466614 583.20374 -65.479947 0.17355731 -0.15260606 0.0066252206
1395.8431	10.475044 607.32001 -65.316513 0.2102674 -0.16796049 0.029102415
1392.1364	32.667738 639.75328 -99.735745 0.24025276 -0.18073988 0.042019619
1390.2643	62.824339 676.46198 -167.36604 0.2629994 -0.19285964 0.047273182
1393.1738	88.40422 709.93553 -254.66726 0.27874011 -0.20567502 0.050923864
1400.1981	107.84283 729.83357 -342.57201 0.28793149 -0.21922951 0.060329481
1407.8333	120.1699 728.2213 -421.63693 0.28968132 -0.23187013 0.079522908
1412.6912	118.68156 705.69585 -488.98414 0.28119492 -0.24056594 0.10813657
1414.1957	100.32705 671.41364 -536.0426 0.25978551 -0.24223025 0.14393567
1414.7812	75.325774 636.41424 -546.24674 0.2258109 -0.23568817 0.18521825
1417.2675	62.516637 604.48587 -503.80785 0.18360382 -0.22319128 0.23093784
1421.7979	73.136584 570.62487 -406.93029 0.1391158 -0.21016266 0.27915849
1426.0177	100.3449 531.62588 -273.25328 0.096324353 -0.20267347 0.32606796
1428.1979	129.52269 492.00158 -132.68902 0.055972601 -0.20411911 0.3668517
1428.5495	150.42669 461.80766 -14.510899 0.016976846 -0.21322119 0.39746117
1427.6469	160.18007 453.86388 65.405431 -0.0216956 -0.22488871 0.41555838
1425.3302	161.81996 472.21459 102.92981 -0.060420275 -0.23382573 0.41999502
1421.6427	155.7137 503.39164 95.63565 -0.09934679 -0.23773905 0.41060537
1417.4304	137.82647 526.53951 48.082012 -0.13784683 -0.23762288 0.38961129
1413.2777	108.66425 525.30414 -20.936363 -0.17334191 -0.23610227 0.36210944
1408.1523	73.127047 494.73768 -87.667292 -0.20216165 -0.23513468 0.3337535
1400.2091	30.377709 445.33297 -135.38612 -0.22178245 -0.23423332 0.30826945
1389.1825	-21.116436 395.68563 -154.10832 -0.23120427 -0.23067416 0.2874254
1377.071	-70.948945 361.19095 -136.24573 -0.22987709 -0.22149211 0.27202194
1366.8914	-98.668306 344.9911 -75.844208 -0.21756787 -0.20615405 0.26186947
1360.7483	-89.865629 333.14821 26.939625 -0.19538512 -0.18792411 0.2551083
1358.6484	-47.997124 308.6987 164.02031 -0.16616804 -0.17183195 0.24827889
1359.4901	10.678224 268.82107 318.971 -0.13310784 -0.16135441 0.23702043
1362.5039	70.464441 221.03217 468.41913 -0.09792642 -0.15715688 0.21710299
1367.4311	125.50832 175.66179 589.7005 -0.060525759 -0.15749144 0.18601779
1373.9515	179.22596 141.70207 669.34162 -0.020367503 -0.15928424 0.14444142
1381.4788	236.08097 122.8281 705.49286 0.021667515 -0.15930565 0.096402729
1389.1469	296.18649 117.55928 703.59732 0.062342054 -0.1545808 0.04801616
1395.5245	357.87413 120.53847 673.85446 0.096521975 -0.14228126 0.0059187239
1398.5332	421.65903 123.29777 630.51279 0.11856115 -0.11988842 -0.024158714
1396.5662	487.38584 118.31874 585.98617 0.12385691 -0.086130354 -0.038948874
1390.2858	545.98651 102.2562 544.93562 0.11009766 -0.042629486 -0.038721888
1382.7888	579.46566 75.189207 505.67927 0.078217826 0.0051631226 -0.02706781
1377.9436	574.55646 40.244118 466.25679 0.032872327 0.049423284 -0.0093941814
1378.5411	532.67431 1.6360392 425.85976 -0.018308203 0.083779661 0.0089264831
1384.4419	462.74555 -32.531351 382.87044 -0.066713535 0.10763222 0.023906796
1392.2925	372.90664 -50.897702 337.94782 -0.1045136 0.1266337 0.033740898
1398.7296	274.94567 -48.161673 292.72514 -0.12538496 0.14799873 0.03846973
1403.1884	185.70665 -28.796644 240.71506 -0.12576027 0.175288 0.038520709
1407.0774	116.56579 -9.5140793 168.41742 -0.10700176 0.20633125 0.034349527
1410.9697	66.4496 -11.43057 71.984798 -0.075591864 0.23522294 0.028024357
1413.8105	33.263268 -43.838721 -38.181181 -0.03984406 0.25663305 0.024026923
1414.9744	22.497725 -93.599343 -144.85733 -0.006632886 0.26871194 0.028017698
1414.9954	38.794853 -135.22249 -229.95596 0.019010423 0.27193325 0.044098015
1414.1084	71.839929 -164.07247 -289.34015 0.032974001 0.2657905 0.07120746
1411.6548	103.49867 -203.39449 -331.59729 0.033155893 0.24906899 0.10235002
1408.2166	131.86691 -265.19 -359.76208 0.021893282 0.22359082 0.1280932
1406.3219	165.5625 -331.69973 -367.59512 0.0053788326 0.19479044 0.1410421
1408.5113	201.16591 -373.51147 -348.03561 -0.0096444656 0.16814968 0.13812418
1415.5978	224.22785 -372.29252 -306.19658 -0.018523591 0.14583141 0.11965951
1425.8232	217.69187 -325.61552 -256.98761 -0.020207959 0.12629078 0.087660525
1435.4284	168.59948 -243.26188 -210.76725 -0.017261204 0.1058879 0.045287728
1440.8104	77.763422 -145.61151 -168.09728 -0.013943124 0.080929134 -0.0032014872
1440.6334	-41.049228 -55.360823 -125.36081 -0.014182825 0.049962917 -0.052653217
1436.4039	-168.85257 14.62809 -78.510653 -0.020705383 0.015385455 -0.0971105
1430.9884	-287.5512 63.962909 -23.966948 -0.03497493 -0.01724213 -0.13038255
1425.8707	-382.51172 96.91494 37.773521 -0.056873116 -0.042105956 -0.14793873
1420.1006	-440.29218 114.95879 102.31484 -0.083502013 -0.056324138 -0.14897951
1412.2852	-446.87668 115.73133 168.0341 -0.10859018 -0.061208821 -0.13680286
1402.7885	-395.84462 99.0801 238.04329 -0.12497351 -0.060532232 -0.11747165
1393.4098	-301.69795 73.177864 313.52872 -0.12931242 -0.057099273 -0.0979428
1386.0095	-194.33074 50.462899 393.26716 -0.12415313 -0.050741743 -0.084077602
1382.2063	-100.18998 39.651619 479.23896 -0.11535141 -0.039366775 -0.079358357
1382.8647	-35.390805 41.397781 568.2951 -0.10788497 -0.021850434 -0.08536841
1387.3643	-3.8083684 44.948005 641.06107 -0.10289417 -0.00019629679 -0.10250136
1394.1684	1.3670739 32.830178 672.95898 -0.09777091 0.021078911 -0.12918605
1401.5183	-13.321707 -4.2143757 654.8343 -0.08925561 0.037764805 -0.16123719
1407.7729	-47.160013 -57.745796 596.80614 -0.076279595 0.048364461 -0.192967
1412.3294	-98.514564 -108.24669 519.2619 -0.059944311 0.054431526 -0.21882181
1415.8711	-161.60454 -138.20276 440.82992 -0.041817592 0.059309188 -0.23452408
1419.4093	-228.00335 -137.63051 370.01702 -0.022575135 0.066450956 -0.2377092
1423.2735	-281.8432 -102.20302 309.82386 -0.0016922596 0.077922474 -0.22774488
1426.6992	-302.10546 -32.827352 264.88592 0.021269904 0.093136399 -0.20528243
1428.4116	-278.30521 60.380238 239.33385 0.044581447 0.10816533 -0.17223806
1427.4106	-218.79115 157.01842 229.9537 0.063943326 0.1168023 -0.13161002
1423.4448	-141.40779 233.40686 223.20146 0.074708527 0.11382309 -0.086524627
1417.4551	-57.01074 274.17194 199.35053 0.074732011 0.098537682 -0.039199159
1411.0481	32.704858 277.92855 144.01959 0.064719964 0.075417587 0.0093932695
1405.4389	120.46333 250.96537 58.484726 0.045853463 0.050871933 0.059109921
1401.4848	192.06784 199.11183 -40.611793 0.018537854 0.029304287 0.10996793
1399.9918	240.1296 128.64029 -130.97047 -0.015976669 0.012172578 0.16186689
1401.2527	269.04331 51.725791 -198.87481 -0.053871036 9.5773997e-06 0.21470412
1404.4333	290.84213 -16.636088 -247.42525 -0.089479818 -0.005875672 0.2684569
1408.2924	319.14441 -66.578176 -288.67573 -0.11806218 -0.0038429016 0.32293278
1412.7538	363.13388 -93.231635 -331.93446 -0.13800601 0.0067930944 0.37663595
1418.7374	422.60262 -94.097096 -384.45955 -0.15041652 0.025133372 0.42517924
1426.0534	492.37673 -73.707429 -453.49576 -0.15692692 0.04883128 0.46178662
1432.8935	568.65787 -43.696038 -535.458 -0.15903351 0.074706878 0.48092094
1438.1528	639.64921 -15.616979 -611.40649 -0.15976717 0.099251944 0.4815582
1442.631	681.73662 2.1271637 -657.22797 -0.16388871 0.11896893 0.46708808
1447.0765	673.88726 7.133947 -654.71705 -0.17532935 0.13149824 0.44276176
1450.3654	608.79453 3.8761783 -599.58855 -0.19505991 0.13715746 0.41321031
1450.1899	494.8386 -2.3463645 -501.74295 -0.22084749 0.13926691 0.38174366
1444.4427	357.89148 -10.305931 -380.27958 -0.2479803 0.14240009 0.35073119
1432.4691	233.54461 -25.194803 -259.90355 -0.27095077 0.14901241 0.32153997
1416.7056	148.82641 -56.253831 -162.68952 -0.28548457 0.1568312 0.29418008
1402.3596	114.07849 -111.51364 -102.71695 -0.28901952 0.15921633 0.26712915
1393.6855	126.78265 -192.80817 -88.205769 -0.27992747 0.14856094 0.23812506
1390.9897	173.05254 -286.25669 -114.08975 -0.25737901 0.1211035 0.20672863
1392.2381	234.46926 -359.24814 -157.99996 -0.22146122 0.07969345 0.17595219
1395.6921	301.13763 -380.65953 -193.68589 -0.17301071 0.031853973 0.1503896
1400.5849	366.13241 -343.35818 -206.80842 -0.11461577 -0.014583547 0.13254431
1406.1496	409.28567 -262.25089 -202.89393 -0.051797039 -0.054321614 0.12076938
1410.3955	407.21953 -162.02731 -196.95046 0.0087935791 -0.08539082 0.11082604
1411.2954	356.7026 -69.529846 -197.67283 0.062566294 -0.10843833 0.098556033
1408.7098	274.04215 -3.4680823 -204.86287 0.10732956 -0.12446417 0.08082012
1404.4277	178.03271 31.737085 -212.73314 0.14149279 -0.13321512 0.055935188
1400.6845	82.021217 36.658981 -208.94307 0.16385289 -0.13427889 0.024960527
1398.5632	-2.7506093 8.1530378 -173.31201 0.17519029 -0.12835288 -0.0076628216
1397.5743	-70.453149 -53.858279 -94.247116 0.17856252 -0.11596191 -0.036231038
1396.767	-125.57108 -138.8793 16.3087 0.17772551 -0.095983044 -0.056697226
1395.5952	-174.87034 -230.5864 131.73496 0.17584366 -0.066923231 -0.067186419
1394.3275	-215.23971 -315.14055 223.2798 0.17518453 -0.029431785 -0.066854722
1394.3243	-236.32675 -384.75072 266.12443 0.17667951 0.012943253 -0.055234577
1396.9683	-239.07958 -436.9787 246.27633 0.17948765 0.055157237 -0.032724538
1401.961	-236.7464 -470.2063 165.32089 0.1826504 0.092753525 -0.0017560551
1407.5101	-236.75127 -480.07386 39.462022 0.18745216 0.12327697 0.032663659
1411.3813	-239.00201 -461.28163 -102.6886 0.19656803 0.14654497 0.064120928
1411.3531	-247.66954 -412.41875 -227.19786 0.21075775 0.16386231 0.086985455
1406.3027	-273.93554 -338.41523 -305.46288 0.22706776 0.17674702 0.09834196
1397.575	-325.42375 -250.76068 -323.10568 0.24032751 0.18624472 0.098841923
1388.7012	-399.38424 -167.7959 -282.94396 0.24617098 0.19356334 0.092327299
1383.1105	-488.45283 -109.32985 -199.56081 0.24317277 0.20120423 0.084490817
1382.0193	-582.64664 -86.663414 -92.588831 0.23347542 0.2122466 0.080694986
1384.6248	-665.49731 -96.150089 16.754264 0.22165821 0.2272736 0.083658939
1389.7301	-722.10668 -123.52609 108.07529 0.21186412 0.242029 0.09235077
1396.1742	-747.78461 -158.38248 166.16243 0.20540688 0.24907024 0.1030126
1402.3244	-740.09113 -200.33154 189.14079 0.20089032 0.24256388 0.11180892
1406.4192	-696.07777 -251.60362 188.84315 0.19572182 0.22137283 0.11719092
1407.3485	-622.5095 -308.92673 179.78113 0.1875718 0.18825565 0.12070485
1405.2638	-532.77984 -362.76145 170.57297 0.17568985 0.14809717 0.12577318
1401.1047	-437.75082 -402.02707 160.6 0.16079002 0.10715285 0.13451567
1396.1339	-344.66367 -416.7882 140.85851 0.1434728 0.072196453 0.14514587
1392.0906	-255.54218 -399.48354 102.79986 0.12354354 0.048926688 0.15274196
1390.4441	-168.29461 -353.64599 49.074376 0.10050867 0.040158587 0.15245582
1390.9735	-81.860441 -297.67498 -6.7870403 0.073788331 0.0449776 0.14185213
1391.9307	-3.2690321 -249.04735 -51.986641 0.042273014 0.059783949 0.12073104
1392.5599	48.875774 -211.12363 -80.640096 0.0046231883 0.079932123 0.090121032
1394.4187	55.14511 -181.15421 -89.681054 -0.038692143 0.10047991 0.052303098
1399.3146	15.203035 -163.92385 -76.855844 -0.083464279 0.11682667 0.011292943
1406.5547	-46.507369 -172.05997 -44.119521 -0.12300394 0.1262404 -0.027292293
1412.8805	-102.34769 -215.84811 0.63855816 -0.15264274 0.12921772 -0.057043543
1414.999	-140.20633 -296.46064 45.680446 -0.1729887 0.12911534 -0.072250743
1412.0213	-160.98077 -403.82597 79.737697 -0.188717 0.13029192 -0.070125677
1406.084	-168.71191 -516.33483 95.708901 -0.20453969 0.13592548 -0.052725603
1401.1067	-161.4138 -608.85839 90.355441 -0.22203224 0.14615756 -0.026668843
1400.5477	-133.06593 -666.33042 65.49323 -0.23991526 0.15736085 0.00011068709
1405.0188	-87.087113 -686.40764 31.908115 -0.25669068 0.16340153 0.022128876
1411.6463	-38.058325 -672.51725 3.8501314 -0.27202217 0.15805368 0.037221417
1416.3766	4.0167467 -632.03065 -10.939183 -0.2858253 0.13694094 0.044819476
1416.4315	42.412416 -578.50794 -11.975498 -0.29754587 0.098782895 0.044242864
1411.0354	84.518275 -528.82761 -0.47648683 -0.30730635 0.046509608 0.034160777
1401.5348	132.39202 -489.15538 24.592484 -0.3173066 -0.011826088 0.013122209
1390.8305	183.73328 -442.88328 62.259792 -0.3313568 -0.064400417 -0.019302617
1381.6355	234.87826 -368.97674 103.66922 -0.35273811 -0.10121394 -0.061305028
1375.3541	285.27222 -270.16856 138.64952 -0.38163055 -0.11981568 -0.10811711
1371.7591	345.1671 -166.616 166.44684 -0.41389287 -0.12515366 -0.15268237
1369.5044	428.22788 -76.12313 197.57362 -0.44308664 -0.12496384 -0.18797358
1367.7892	533.33987 -7.7623426 245.14886 -0.4639712 -0.12517036 -0.20975063
1367.1124	640.83361 37.417218 315.04277 -0.47425328 -0.12748737 -0.2178329
1368.6886	723.06768 66.614442 401.26557 -0.47434381 -0.13004281 -0.21539053
1373.6788	757.12509 91.502297 488.07878 -0.46609076 -0.13051653 -0.20714345
1382.8291	731.12224 121.53567 557.90341 -0.45136349 -0.12898305 -0.19761401
1396.1253	644.74701 164.80195 598.28205 -0.43112264 -0.12776121 -0.19013636
1412.1487	511.51007 230.36319 605.10005 -0.40481068 -0.12931878 -0.18628832
1427.7369	360.03188 319.19134 582.48512 -0.37027353 -0.13523025 -0.18573022
1439.0157	221.84308 416.83007 538.38027 -0.32516865 -0.14644535 -0.18686802
1443.7773	112.26778 501.62181 479.12463 -0.26908435 -0.16324075 -0.18765391
1442.6531	25.658008 559.07744 409.40312 -0.20423673 -0.18461457 -0.18584244
1437.8234	-54.013319 590.07493 333.65597 -0.13448995 -0.20808476 -0.17939987
1431.1049	-137.96611 607.17959 256.75459 -0.064021391 -0.23066926 -0.16732043
1423.2105	-225.93189 621.89105 184.02016 0.0030946481 -0.25065992 -0.15014912
1414.3706	-314.1633 635.11134 117.33761 0.062435358 -0.26863289 -0.12978659
1405.5164	-401.04623 639.71403 52.657901 0.10961135 -0.28658286 -0.10852299
1398.4586	-483.80646 630.078 -13.619571 0.1419443 -0.30595233 -0.087739849
1394.5685	-558.51418 606.44953 -74.068126 0.1600389 -0.32635981 -0.067578992
1393.9116	-618.88761 572.63863 -110.28679 0.16829616 -0.34532049 -0.048329417
1395.6449	-653.80089 536.7196 -106.91413 0.17327785 -0.35797333 -0.031713207
1399.0367	-661.37924 511.01357 -62.083568 0.17964088 -0.35756348 -0.019906369
1404.3733	-658.68403 504.27189 11.359342 0.18762307 -0.33798622 -0.013615725
1411.8263	-663.38585 515.24515 90.980493 0.19514557 -0.29729071 -0.011149099
1420.2847	-678.3406 533.06223 159.8136 0.2012511 -0.23952875 -0.0085166469
1427.8448	-694.35815 543.71207 210.92316 0.20712883 -0.17322065 -0.0012610154
1432.7792	-696.91415 536.75987 239.6921 0.21468302 -0.10769858 0.013023935
1434.2865	-673.27779 507.50809 239.17738 0.22435068 -0.050048741 0.033878484
1432.6726	-618.01291 457.72862 203.45231 0.23402795 -0.0038223537 0.059168549
1429.5277	-536.14662 398.57117 136.28355 0.23984874 0.03084496 0.086910098
1427.3704	-440.39462 350.48144 54.223519 0.23809841 0.056084582 0.11614577
1427.7819	-341.01758 331.38031 -23.470423 0.2265929 0.074514395 0.14606839
1429.6555	-239.92081 341.49514 -87.756889 0.20436051 0.088242543 0.17422549
1430.4613	-136.48205 365.66215 -142.01803 0.17045134 0.099877684 0.19605502
1428.9768	-35.944244 386.90058 -190.57876 0.12382604 0.11366065 0.20718224
1425.6597	51.995089 389.52627 -231.29401 0.065126299 0.13373116 0.20598547
1421.7895	118.71092 357.81746 -264.25853 -0.0015678792 0.1606366 0.19340444
1418.612	157.49424 283.56378 -293.48727 -0.069443667 0.18967524 0.17136377
1416.1818	166.72661 174.59319 -321.56152 -0.13165749 0.21230744 0.14174674
1413.1982	149.14058 55.867437 -346.08223 -0.18368004 0.21953609 0.10644761
1408.7345	113.30111 -44.098869 -357.69694 -0.22320223 0.20514406 0.068020392
1404.7752	80.900085 -105.09374 -342.76577 -0.24890844 0.16798603 0.029754747
1405.3067	73.914059 -112.38725 -291.52962 -0.26118875 0.11242734 -0.0051395037
1411.6221	94.057076 -70.612758 -207.12273 -0.26287538 0.044718823 -0.03473526
1420.981	130.31303 -7.6502135 -109.48791 -0.25698598 -0.030746764 -0.059280705
1429.6914	173.26171 57.315608 -27.076612 -0.2447597 -0.11046001 -0.080487262
1435.3111	208.97284 125.63092 19.099616 -0.22697137 -0.18973249 -0.099294837
1436.3453	220.41042 205.62324 21.901525 -0.20530013 -0.26307486 -0.11433744
1431.9199	204.04519 299.76027 -15.09196 -0.18164014 -0.32610281 -0.12215165
1422.5979	174.2694 401.61678 -78.553398 -0.15736076 -0.3767364 -0.11847213
1410.9767	150.20187 499.46505 -145.59868 -0.13369569 -0.41452655 -0.10027215
1400.3882	139.21866 581.64298 -194.68915 -0.11197938 -0.43884608 -0.068197475
1393.3583	131.97244 645.88317 -218.85862 -0.092345589 -0.44773551 -0.027572097
1391.6427	116.91606 700.87028 -227.14131 -0.072120605 -0.43896286 0.013301431
1395.1826	93.668417 748.9652 -239.32954 -0.047288718 -0.41263626 0.04622678
1401.1977	67.267035 775.58125 -273.12901 -0.016530288 -0.37229352 0.065600138
1406.862	42.771819 763.34878 -329.68082 0.017297954 -0.3232805 0.069332259
1411.1801	26.661531 704.23594 -391.90811 0.049559062 -0.27029099 0.058475843
1413.3036	29.880533 605.57711 -439.05931 0.076813217 -0.21527271 0.036048332
1411.6384	65.914543 490.11836 -459.77267 0.097695578 -0.15750024 0.0059265286
1405.551	138.47071 383.41741 -454.02701 0.11185975 -0.09654123 -0.027652541
1396.9008	233.67874 301.59303 -432.66828 0.11934747 -0.035038588 -0.060351866
1389.1874	330.03169 248.12687 -412.50454 0.12164253 0.02177918 -0.087849077
1385.4175	414.46 217.69568 -402.35188 0.12251882 0.069339002 -0.10616976
1386.9625	483.09671 198.97582 -399.30509 0.12613062 0.10606227 -0.11318415
1392.8531	526.30723 178.71106 -408.32562 0.13350518 0.13255491 -0.1099459
1399.3311	529.60995 147.10933 -445.01713 0.14152297 0.14915699 -0.098827413
1402.3757	490.31172 98.044483 -514.80461 0.14477797 0.15507577 -0.080482754
1400.5518	419.13695 30.058867 -605.63962 0.13772516 0.1502725 -0.053589197
1395.3394	332.10065 -51.121451 -695.42747 0.1163627 0.13764197 -0.016796765
1389.7366	244.23628 -133.69377 -764.55979 0.079333753 0.12288411 0.029130255
1386.3856	168.56538 -206.04142 -801.43843 0.02850274 0.11194992 0.080571786
1386.1222	116.36628 -260.64845 -799.22967 -0.031067844 0.10810736 0.13188647
1387.3791	96.525089 -291.62799 -753.94374 -0.092213633 0.1106717 0.17668426
1387.3733	111.1462 -294.63984 -663.8125 -0.14786533 0.11564562 0.2093399
1384.7347	151.6053 -271.20192 -523.86741 -0.19309054 0.11757171 0.22689056
1381.0132	204.02073 -227.57713 -330.90143 -0.22595821 0.11218097 0.2296069
1379.5618	254.32025 -170.20445 -103.59468 -0.24777187 0.098701502 0.21953269
1382.7301	293.35218 -106.9521 116.55901 -0.26224172 0.079873213 0.1997204
1390.3915	322.18115 -46.694684 294.06982 -0.27314853 0.059748669 0.17497618
1400.5391	344.97669 8.3901165 414.73186 -0.28235748 0.041456075 0.15071664
1410.1045	361.95538 63.820755 474.74677 -0.2893458 0.025968743 0.13009558
1416.1057	369.99746 122.97962 476.55669 -0.29185108 0.011995387 0.11338138
1416.9555	366.58907 182.75001 431.49829 -0.28703962 -0.0025161519 0.099281229
1412.6052	350.77057 238.68701 353.0018 -0.27294952 -0.0181446 0.08567322
1404.0912	321.30573 286.78779 253.21818 -0.24960731 -0.033213241 0.070107599
1393.5617	277.37305 321.04108 148.61936 -0.2190854 -0.044987497 0.050654061
1384.1231	217.34172 335.09115 60.3535 -0.18469518 -0.051508108 0.026315019
1378.751	137.07988 327.66194 2.8012409 -0.14953243 -0.05285284 -0.0029836319
1379.0585	35.592888 304.96065 -26.145711 -0.11484054 -0.051316701 -0.035895708
1384.8137	-76.497085 273.45851 -37.910077 -0.079736083 -0.050268036 -0.068937178
1394.0249	-179.24931 233.87732 -41.510586 -0.042993591 -0.051654946 -0.09715752
1403.8305	-255.52098 188.31022 -40.538953 -0.0049198363 -0.05401184 -0.11605896
1411.5919	-295.98433 138.40903 -29.437273 0.032788819 -0.053675556 -0.12301527
1415.6163	-295.91739 77.740083 1.5973152 0.068182064 -0.047472527 -0.11803852
1415.859	-257.52585 -3.6103407 50.501565 0.09901919 -0.033679266 -0.10363361
1413.1508	-196.94625 -108.2476 97.044354 0.12184478 -0.011414011 -0.082796291
1408.4636	-139.59848 -224.25102 120.78135 0.13251585 0.019806481 -0.056163148
1404.4075	-102.47514 -327.85751 119.83869 0.12883478 0.058952981 -0.021874526
1405.4052	-83.18837 -400.92474 100.74419 0.11266292 0.10128528 0.020420377
1413.7479	-69.600978 -446.08745 54.489461 0.088567899 0.13894928 0.066000699
1426.3277	-57.14706 -469.39825 -28.318649 0.059792847 0.16650188 0.10790696
1437.5187	-50.152812 -462.46163 -126.2441 0.026060639 0.18485323 0.14266064
1444.2631	-50.161105 -421.57734 -200.88719 -0.014424559 0.19800992 0.1710982
1447.1978	-57.655457 -364.3839 -220.57545 -0.061883146 0.20806791 0.19546469
1446.9678	-71.312813 -316.89363 -173.94157 -0.1130544 0.21441197 0.21647544
1441.925	-78.772414 -295.59624 -75.545222 -0.16122338 0.21551045 0.23183653
1430.3459	-71.986972 -301.37883 46.160142 -0.19931097 0.21063763 0.23700813
1413.3332	-58.323427 -321.74522 162.55788 -0.22321678 0.20116758 0.22722935
1394.8713	-50.16904 -338.6142 250.2595 -0.23271937 0.19087492 0.19965921
1379.5225	-57.306327 -338.50817 290.1393 -0.2304647 0.18464918 0.15537508
1371.2157	-83.407863 -318.41482 277.63221 -0.21975771 0.18634605 0.10148182
1371.6842	-120.30807 -285.48269 240.65497 -0.20231112 0.19684379 0.050898103
1378.5876	-153.03383 -255.22909 213.11276 -0.17826073 0.21336877 0.0162913
1387.8137	-172.90892 -236.8292 201.64556 -0.14867462 0.23153698 0.0032972278
1396.3308	-182.10411 -228.35301 189.70803 -0.1177454 0.24776981 0.0091314247
1402.2646	-190.7629 -230.31498 154.14251 -0.092160752 0.25965496 0.025741313
1404.3712	-208.02361 -246.1809 81.187472 -0.077544299 0.26588185 0.044676588
1402.8144	-233.10892 -271.24431 -21.894464 -0.074746682 0.26673994 0.060797952
1399.2833	-253.89694 -290.53865 -126.02818 -0.079323882 0.26404311 0.072687791
1395.5824	-257.31314 -288.72865 -197.10874 -0.084975577 0.25961577 0.080039795
1393.1515	-240.73521 -262.83049 -218.91942 -0.087786039 0.25308084 0.081134324
1393.0443	-209.35161 -224.36449 -199.69617 -0.087434638 0.24117178 0.073278961
1394.728	-168.30186 -186.17257 -159.4803 -0.08550606 0.21998939 0.055427232
1395.8198	-120.64397 -148.47304 -113.82966 -0.083659192 0.18841933 0.029690653
1393.7229	-69.407785 -100.60387 -67.340283 -0.083451368 0.14925991 0.00012231938
1387.6411	-20.232238 -36.42563 -18.122147 -0.087381343 0.10709824 -0.029540109
1379.6984	19.695475 37.025119 32.780805 -0.099075463 0.065683922 -0.057119096
1373.944	48.078459 108.35691 75.450025 -0.12140533 0.027254008 -0.082056547
1373.5939	71.036207 171.04613 97.614687 -0.1541706 -0.0071079578 -0.10463625
1379.2008	96.344157 217.42981 97.45747 -0.193679 -0.037540068 -0.12477874
1389.042	126.81542 237.05519 87.419081 -0.23399887 -0.064795204 -0.14132008
1399.6739	163.91624 232.12616 86.159396 -0.26844971 -0.088625374 -0.1525047
1406.8434	209.86599 216.36385 101.38366 -0.29135116 -0.10767945 -0.15739433
1408.746	260.88754 196.78906 124.50857 -0.30004918 -0.12077123 -0.15617875
1406.7457	303.20132 173.05799 144.99707 -0.29591408 -0.12694171 -0.14910208
1401.9585	321.20151 144.389 158.3587 -0.283204 -0.12495028 -0.13629026
1395.0765	311.34443 107.31688 168.61722 -0.26651917 -0.11381041 -0.11816597
1389.0601	280.72992 58.922873 188.9095 -0.24922429 -0.093202201 -0.095248034
1387.7203	240.91947 5.692502 231.32176 -0.23321407 -0.062870204 -0.068106326
1391.6977	208.79703 -41.052878 296.04333 -0.21938006 -0.022402907 -0.037832559
1398.3429	196.98084 -77.498405 370.04232 -0.20937964 0.027714883 -0.0064824784
1404.9189	197.8097 -109.32465 430.69943 -0.20743483 0.084361878 0.023000646
1410.2002	191.56894 -146.7811 459.02708 -0.21850417 0.1405525 0.048097809
1414.3454	173.57117 -204.25884 455.16481 -0.24295728 0.18632741 0.068276396
1417.9226	153.83728 -291.46461 426.32957 -0.27393031 0.2126418 0.084271794
1420.9384	140.37677 -398.14709 369.20213 -0.30033072 0.21564937 0.096442074
1423.4629	134.86658 -495.6725 279.47265 -0.31224536 0.19764245 0.10479115
1426.0121	134.34881 -553.78086 167.0731 -0.30499425 0.16449865 0.10959336
1429.1265	129.50152 -557.45011 52.180338 -0.28008725 0.12202193 0.11113723
1432.9892	107.00811 -511.52946 -46.259482 -0.24308148 0.073712177 0.10927102
1436.7443	57.63106 -432.26076 -114.65566 -0.20033381 0.021314463 0.10342892
1438.2822	-17.272838 -333.91116 -144.42406 -0.15651715 -0.032553135 0.092847256
1435.6404	-103.7739 -220.95789 -132.016 -0.11319278 -0.082414095 0.076882137
