# ck  ck_std  L0(P*)  L0_std(P*)  kappa(P*)  kappa_std(P*)
# 
3.838215741820370178e-03 8.432558466119309537e-03 1.404652423500257008e+01 6.056197504239485552e-01 5.597770774300139252e+00 3.390120539262123422e+00
-3.275718163003233686e-03 8.432558466119309537e-03 1.403997279867656367e+01 6.058545322704980141e-01 5.561217205438028444e+00 3.369288648855302881e+00
-1.193436786634836239e-02 8.432558466119309537e-03 1.401610406294386735e+01 6.060892231691981102e-01 5.430049611233937590e+00 3.291094550642983840e+00
1.165570579876224443e-02 8.432558466119309537e-03 1.403941547454139105e+01 6.063238232256589200e-01 5.558118668393443151e+00 3.370019760962220445e+00
-7.806331123793051668e-04 8.432558466119309537e-03 1.403785420831663266e+01 6.065583325452863495e-01 5.549447736021527078e+00 3.366063765308432210e+00
-1.187053912145987107e-02 8.432558466119309537e-03 1.401411313007371362e+01 6.067927512332824680e-01 5.419249501690380555e+00 3.288361314750301023e+00
1.489927416264127382e-03 8.432558466119309537e-03 1.401709298490624178e+01 6.070270793946463961e-01 5.435422162630456633e+00 3.299448440658498960e+00
7.602459415829740212e-03 8.432558466119309537e-03 1.403229790373790209e+01 6.072613171341745275e-01 5.518698818440226361e+00 3.351292313352824515e+00
-1.008884886844770186e-02 8.432558466119309537e-03 1.401212020600100594e+01 6.074954645564611955e-01 5.408460103699008314e+00 3.285614983231715414e+00
6.915723435991181882e-03 8.432558466119309537e-03 1.402595165287298862e+01 6.077295217658992277e-01 5.483786669093031030e+00 3.332659049874121315e+00
2.942625953177427107e-03 8.432558466119309537e-03 1.403183690477934320e+01 6.079634888666808346e-01 5.516155290359269436e+00 3.353621015457220356e+00
5.447252883485037382e-03 8.432558466119309537e-03 1.404273141054631324e+01 6.081973659627973872e-01 5.576579624965377846e+00 3.391661038985747556e+00
-2.716011175666834324e-03 8.432558466119309537e-03 1.403729938819497924e+01 6.084311531580405275e-01 5.546369644725971604e+00 3.374584078781374341e+00
-4.322863641900319062e-03 8.432558466119309537e-03 1.402865366091117849e+01 6.086648505560026123e-01 5.498623940939482146e+00 3.346819119275588061e+00
-1.314917353678996675e-02 8.432558466119309537e-03 1.400235531383759913e+01 6.088984582600772688e-01 5.355904093516579145e+00 3.261201745131081964e+00
7.070899996023081134e-03 8.432558466119309537e-03 1.401649711382964547e+01 6.091319763734598380e-01 5.432184316539875546e+00 3.308917168758846117e+00
-8.362773291455989980e-03 8.432558466119309537e-03 1.399977156724673399e+01 6.093654049991477084e-01 5.342083656515923096e+00 3.255280970892153292e+00
7.421994105688696193e-04 8.432558466119309537e-03 1.400125596606787148e+01 6.095987442399413148e-01 5.350019327591320817e+00 3.261365063759084748e+00
8.087842065103805628e-03 8.432558466119309537e-03 1.401743165019807869e+01 6.098319941984443604e-01 5.437263263204255459e+00 3.315817098781792094e+00
1.541259880533201810e-03 8.432558466119309537e-03 1.402051416995914579e+01 6.100651549770643722e-01 5.454049593464704415e+00 3.327325610489640262e+00
-1.598828276681473273e-02 8.432558466119309537e-03 1.398853760442551675e+01 6.102982266780132559e-01 5.282406719189087774e+00 3.223843453313122165e+00
-3.003998509592248085e-03 8.432558466119309537e-03 1.398252960740633277e+01 6.105312094033078507e-01 5.250765181675376425e+00 3.205756016661046814e+00
-1.414152369129459538e-03 8.432558466119309537e-03 1.397970130266807409e+01 6.107641032547703741e-01 5.235935399090401177e+00 3.197921388725356806e+00
-1.282954409499582026e-02 8.432558466119309537e-03 1.395404221447808268e+01 6.109969083340290874e-01 5.103295063294424949e+00 3.118097505989206653e+00
-1.130851637616468036e-02 8.432558466119309537e-03 1.393142518172575350e+01 6.112296247425185181e-01 4.989169131534648471e+00 3.049527976044880351e+00
-1.118635680931458773e-03 8.432558466119309537e-03 1.392918791036388981e+01 6.114622525814804588e-01 4.978019483362135844e+00 3.043871006691108771e+00
-5.148522558536528654e-03 8.432558466119309537e-03 1.391889086524681751e+01 6.116947919519637455e-01 4.927023596210384326e+00 3.013834673626327287e+00
-1.444752206127329457e-02 8.432558466119309537e-03 1.388999582112427156e+01 6.119272429548257008e-01 4.786694207501323461e+00 2.929108589264119100e+00
-4.281859332810034578e-03 8.432558466119309537e-03 1.388143210245865156e+01 6.121596056907319117e-01 4.745877326562119691e+00 2.905234392884851857e+00
3.656607285342867476e-03 8.432558466119309537e-03 1.388874531702933801e+01 6.123918802601570066e-01 4.780712167855723393e+00 2.927669313455778077e+00
-1.170141794511762173e-02 8.432558466119309537e-03 1.386534248113910195e+01 6.126240667633852111e-01 4.670128972823954783e+00 2.861033403640921957e+00
6.065487842946112700e-03 8.432558466119309537e-03 1.387747345682499400e+01 6.128561653005105692e-01 4.727127217010981930e+00 2.897049059105024860e+00
-8.719719672159780000e-03 8.432558466119309537e-03 1.386003401748067532e+01 6.130881759714379431e-01 4.645403448229232346e+00 2.848041926726288420e+00
7.314763053008203030e-03 8.432558466119309537e-03 1.387466354358669207e+01 6.133200988758830130e-01 4.713863043979858780e+00 2.891106948221097817e+00
1.319534626090954586e-02 8.432558466119309537e-03 1.390105423610851076e+01 6.135519341133731652e-01 4.839921219222484972e+00 2.969543025010310977e+00
-5.416110965123990297e-03 8.432558466119309537e-03 1.389022201417826352e+01 6.137836817832477143e-01 4.787777046943406667e+00 2.938659423430249440e+00
4.742934406655604021e-03 8.432558466119309537e-03 1.389970788299157434e+01 6.140153419846585692e-01 4.833409360817341849e+00 2.967787501634110203e+00
1.564696468265986198e-02 8.432558466119309537e-03 1.393100181235689483e+01 6.142469148165705661e-01 4.987057317218592800e+00 3.063284571114923693e+00
4.584921035062648580e-03 8.432558466119309537e-03 1.394017165442702044e+01 6.144784003777621351e-01 5.032998158426680746e+00 3.092668657494249462e+00
8.578355368124341088e-03 8.432558466119309537e-03 1.395732836516326891e+01 6.147097987668257435e-01 5.120092844767625273e+00 3.147371242274571213e+00
8.931079149973025072e-03 8.432558466119309537e-03 1.397519052346321544e+01 6.149411100821683407e-01 5.212370438697447206e+00 3.205300863732087002e+00
-4.991333060985027933e-04 8.432558466119309537e-03 1.397419225685101907e+01 6.151723344220119127e-01 5.207169699612083313e+00 3.203306739841932149e+00
1.396856068695207474e-02 8.432558466119309537e-03 1.400212937822492343e+01 6.154034718843937046e-01 5.354694140734635788e+00 3.295297365087115349e+00
-7.038668388860976934e-03 8.432558466119309537e-03 1.398805204144720093e+01 6.156345225671671084e-01 5.279842400669294555e+00 3.250453255565926014e+00
-1.024293629451535417e-02 8.432558466119309537e-03 1.396756616885816982e+01 6.158654865680021073e-01 5.172780593431699714e+00 3.185737037083332446e+00
1.226005458416905974e-02 8.432558466119309537e-03 1.399208627802650717e+01 6.160963639843851647e-01 5.301185556738750471e+00 3.266041146313282351e+00
4.478968974924096152e-03 8.432558466119309537e-03 1.400104421597635529e+01 6.163271549136206673e-01 5.348886580442978378e+00 3.296664048080066411e+00
8.356519701103069450e-03 8.432558466119309537e-03 1.401775725537856054e+01 6.165578594528304812e-01 5.439033952547565498e+00 3.353479131273995328e+00
1.243099393254845815e-02 8.432558466119309537e-03 1.404261924324365829e+01 6.167884776989549511e-01 5.575954150150371547e+00 3.439184271990418207e+00
9.016913431963468131e-03 8.432558466119309537e-03 1.406065307010758580e+01 6.170190097487535663e-01 5.677422119867455486e+00 3.503077374326287075e+00
-1.536267396552532145e-02 8.432558466119309537e-03 1.402992772217653439e+01 6.172494556988045167e-01 5.505633989382741511e+00 3.398349583223335468e+00
1.513611435900359507e-02 8.432558466119309537e-03 1.406019995089454078e+01 6.174798156455063580e-01 5.674850153572054801e+00 3.504105426643545851e+00
3.269200407912533062e-03 8.432558466119309537e-03 1.406673835171036657e+01 6.177100896850776790e-01 5.712076165118293858e+00 3.528407080243216143e+00
1.054623383398819135e-02 8.432558466119309537e-03 1.408783081937834325e+01 6.179402779135575452e-01 5.833837556866495966e+00 3.604963201192632027e+00
1.595509492230227575e-02 8.432558466119309537e-03 1.411974100922294717e+01 6.181703804268066094e-01 6.022998449853299796e+00 3.723239243055880721e+00
-7.868833952152397282e-03 8.432558466119309537e-03 1.410400334131864319e+01 6.184003973205070004e-01 5.928952473687099989e+00 3.666466565422505486e+00
-4.242310329477798347e-03 8.432558466119309537e-03 1.409551872065968681e+01 6.186303286901629894e-01 5.878860367806557186e+00 3.636841321659743276e+00
1.466793114565424772e-02 8.432558466119309537e-03 1.412485458295099505e+01 6.188601746311012120e-01 6.053876377485688742e+00 3.746502992165891666e+00
-9.491383339693957796e-03 8.432558466119309537e-03 1.410587181627160724e+01 6.190899352384717780e-01 5.940040928905920836e+00 3.677419553990238565e+00
-1.922872867220141785e-03 8.432558466119309537e-03 1.410202607053716761e+01 6.193196106072480500e-01 5.917240911476630671e+00 3.664663337164983936e+00
3.995343179218355592e-03 8.432558466119309537e-03 1.411001675689560386e+01 6.195492008322271982e-01 5.964713142968049553e+00 3.695433260919337215e+00
-1.072762115098236692e-02 8.432558466119309537e-03 1.408856151459363915e+01 6.197787060080311994e-01 5.838101871823647926e+00 3.618331223661924945e+00
1.695588815397759685e-02 8.432558466119309537e-03 1.412247329090159376e+01 6.200081262291065043e-01 6.039477480593409275e+00 3.744525116145604571e+00
-1.039371218279996206e-02 8.432558466119309537e-03 1.410168586653599299e+01 6.202374615897250365e-01 5.915228184830873204e+00 3.668846114083497589e+00
1.999337819787724152e-03 8.432558466119309537e-03 1.410568454217556855e+01 6.204667121839847477e-01 5.938928617267356103e+00 3.684907513051255190e+00
5.213242219700734044e-03 8.432558466119309537e-03 1.411611102661496986e+01 6.206958781058095065e-01 6.001174704105086022e+00 3.724904402630877964e+00
4.379482930846123785e-03 8.432558466119309537e-03 1.412486999247666297e+01 6.209249594489497648e-01 6.053969665567878522e+00 3.759060869097907265e+00
4.644301900448575063e-03 8.432558466119309537e-03 1.413415859627755999e+01 6.211539563069835568e-01 6.110464564390878373e+00 3.795539239045023105e+00
9.926757823515538343e-03 8.432558466119309537e-03 1.415401211192459030e+01 6.213828687733160550e-01 6.232991034242879813e+00 3.873073849896199405e+00
7.528165041744574668e-03 8.432558466119309537e-03 1.416906844200807924e+01 6.216116969411806803e-01 6.327547051707579584e+00 3.933277260287113553e+00
-7.680945468498547035e-03 8.432558466119309537e-03 1.415370655107108178e+01 6.218404409036392133e-01 6.231086767132103965e+00 3.874741742582259896e+00
1.806134267762743006e-04 8.432558466119309537e-03 1.415406777792463444e+01 6.220691007535822381e-01 6.233338009579341588e+00 3.877566970312145145e+00
2.319156130599926875e-03 8.432558466119309537e-03 1.415870609018583437e+01 6.222976765837299196e-01 6.262317333318753398e+00 3.897025526554279029e+00
-2.497867145149688679e-03 8.432558466119309537e-03 1.415371035589553550e+01 6.225261684866321144e-01 6.231110475368511814e+00 3.879029329648076452e+00
-7.984917472523622023e-03 8.432558466119309537e-03 1.413774052095048894e+01 6.227545765546687040e-01 6.132391034215372905e+00 3.818974581780441468e+00
-2.221983655781901296e-03 8.432558466119309537e-03 1.413329655363892456e+01 6.229829008800504830e-01 6.105199353138859308e+00 3.803434803469454284e+00
1.366515530453913177e-02 8.432558466119309537e-03 1.416062686424800354e+01 6.232111415548191591e-01 6.274357389433722787e+00 3.910249431191905156e+00
4.600658323206002417e-03 8.432558466119309537e-03 1.416982818089441487e+01 6.234392986708481299e-01 6.332356161860556831e+00 3.947839684484369727e+00
1.309305216542708608e-02 8.432558466119309537e-03 1.419601428522526909e+01 6.236673723198425945e-01 6.500366062949534118e+00 4.054066221596817066e+00
-3.242968132332627648e-03 8.432558466119309537e-03 1.418952834896060367e+01 6.238953625933399971e-01 6.458341534496475411e+00 4.029329333416306724e+00
-1.558332442825588644e-02 8.432558466119309537e-03 1.415836170010409134e+01 6.241232695827109156e-01 6.260161024667398877e+00 3.907112166829671107e+00
8.242354874593340805e-03 8.432558466119309537e-03 1.417484640985327715e+01 6.243510933791590611e-01 6.364213241135011856e+00 3.973503495600766211e+00
1.921338687899707548e-03 8.432558466119309537e-03 1.417868908722907584e+01 6.245788340737216116e-01 6.388715907140764649e+00 3.990256732510217397e+00
9.530969566005858748e-03 8.432558466119309537e-03 1.419775102636108777e+01 6.248064917572700994e-01 6.511665325195576948e+00 4.068530767332911857e+00
-5.630215472883656758e-03 8.432558466119309537e-03 1.418649059541531976e+01 6.250340665205103008e-01 6.438752453068097736e+00 4.024439629060064583e+00
2.470411474517515606e-03 8.432558466119309537e-03 1.419143141836435440e+01 6.252615584539831239e-01 6.470643909093161561e+00 4.045844894800363356e+00
1.342090593261312075e-02 8.432558466119309537e-03 1.421827323022958112e+01 6.254889676480648308e-01 6.646679706318884939e+00 4.157424827792742583e+00
8.151243338033567140e-03 8.432558466119309537e-03 1.423457571690564905e+01 6.257162941929672595e-01 6.755925180602522673e+00 4.227292467851563984e+00
-6.788923037757191997e-03 8.432558466119309537e-03 1.422099787083013389e+01 6.259435381787386010e-01 6.664814213494142159e+00 4.171797390098470615e+00
4.256021746512108879e-04 8.432558466119309537e-03 1.422184907517943664e+01 6.261706996952637327e-01 6.670489747516903378e+00 4.176865232512741777e+00
7.471276645659956708e-03 8.432558466119309537e-03 1.423679162847075652e+01 6.263977788322642182e-01 6.770912312289873114e+00 4.241284433086407013e+00
-2.045839365056533431e-03 8.432558466119309537e-03 1.423269994974064367e+01 6.266247756792994172e-01 6.743264515921278957e+00 4.225496614635350312e+00
8.149130318509912110e-03 8.432558466119309537e-03 1.424899821037766401e+01 6.268516903257662642e-01 6.854068501909585720e+00 4.296484426030616532e+00
5.739757148855527576e-03 8.432558466119309537e-03 1.426047772467537555e+01 6.270785228609001560e-01 6.933203224339260728e+00 4.347662836613094051e+00
-1.529256965099829585e-03 8.432558466119309537e-03 1.425741921074517649e+01 6.273052733737750630e-01 6.912030321011775058e+00 4.335953070090113215e+00
6.856247438679623218e-03 8.432558466119309537e-03 1.427113170562253508e+01 6.275319419533038623e-01 7.007464325140528416e+00 4.397407696123933896e+00
-1.230791695263622892e-02 8.432558466119309537e-03 1.424651587171726241e+01 6.277585286882391147e-01 6.837075482626538303e+00 4.292032445504068150e+00
2.513070791093907283e-02 8.432558466119309537e-03 1.429677728753913968e+01 6.279850336671733979e-01 7.189499041789908951e+00 4.514897797808546720e+00
-1.117561422806889054e-02 8.432558466119309537e-03 1.427442605908300166e+01 6.282114569785391955e-01 7.030587456460504647e+00 4.416695589438095482e+00
-3.160702120069555903e-03 8.432558466119309537e-03 1.426810465484286183e+01 6.284377987106098962e-01 6.986284447247188112e+00 4.390445219194193172e+00
-3.817914239633975367e-03 8.432558466119309537e-03 1.426046882636359392e+01 6.286640589515001265e-01 6.933141530809809439e+00 4.358616896044112288e+00
-8.582842943269976266e-03 8.432558466119309537e-03 1.424330314047705315e+01 6.288902377891656403e-01 6.815145043797978808e+00 4.285978187161764374e+00
1.161145345588168731e-02 8.432558466119309537e-03 1.426652604738881713e+01 6.291163353114043177e-01 6.975264546879586192e+00 4.388252869560449021e+00
-1.132562239255252047e-03 8.432558466119309537e-03 1.426426092291030656e+01 6.293423516058564982e-01 6.959482585212033889e+00 4.379897136137347324e+00
1.148946626202724522e-03 8.432558466119309537e-03 1.426655881616271238e+01 6.295682867600047583e-01 6.975493121491417092e+00 4.391549253803549213e+00
-9.277159096616029513e-03 8.432558466119309537e-03 1.424800449796948065e+01 6.297941408611750225e-01 6.847260911946196238e+00 4.312364803291460547e+00
8.680838360879938528e-03 8.432558466119309537e-03 1.426536617469124124e+01 6.300199139965368955e-01 6.967178818087805148e+00 4.389461399770173244e+00
1.691037090431299350e-02 8.432558466119309537e-03 1.429918691649986684e+01 6.302456062531033298e-01 7.206843955905315902e+00 4.542081738161059867e+00
8.822177146882404300e-03 8.432558466119309537e-03 1.431683127079363160e+01 6.304712177177320687e-01 7.335132520192912509e+00 4.624589932126962566e+00
3.548511232280145925e-03 8.432558466119309537e-03 1.432392829325819150e+01 6.306967484771250909e-01 7.387375285228850785e+00 4.659193572174110898e+00
-2.681707671980189129e-03 8.432558466119309537e-03 1.431856487791423049e+01 6.309221986178296104e-01 7.347859787013111266e+00 4.635927851957849732e+00
-1.151335164168317167e-02 8.432558466119309537e-03 1.429553817463086496e+01 6.311475682262382980e-01 7.180595957825480546e+00 4.532015677196707948e+00
4.337834663527776607e-04 8.432558466119309537e-03 1.429640574156356969e+01 6.313728573885896145e-01 7.186828308535387677e+00 4.537568324721192425e+00
-2.857231686044927905e-03 8.432558466119309537e-03 1.429069127819147944e+01 6.315980661909680327e-01 7.145876561474257649e+00 4.513321817466505514e+00
-3.447241258673185930e-03 8.432558466119309537e-03 1.428379679567413341e+01 6.318231947193047038e-01 7.096778886464524483e+00 4.483909508262525989e+00
-8.519146689824279306e-03 8.432558466119309537e-03 1.426675850229448450e+01 6.320482430593780121e-01 6.976886169811638005e+00 4.409728645654718449e+00
1.827370984724816308e-02 8.432558466119309537e-03 1.430330592198898110e+01 6.322732112968132423e-01 7.236590206146151338e+00 4.575502128479094210e+00
7.226602788326852954e-03 8.432558466119309537e-03 1.431775912756563507e+01 6.324980995170836895e-01 7.341941631026609016e+00 4.643764128389687329e+00
8.874270065527007506e-03 8.432558466119309537e-03 1.433550766769668883e+01 6.327229078055107703e-01 7.473413643611287682e+00 4.728600011819111160e+00
7.652110954754215086e-03 8.432558466119309537e-03 1.435081188960619691e+01 6.329476362472641338e-01 7.588668114878021953e+00 4.803229545577026194e+00
1.023029842819094676e-02 8.432558466119309537e-03 1.437127248646257804e+01 6.331722849273624387e-01 7.745536127928843051e+00 4.904258808108140855e+00
8.014128507577168150e-04 8.432558466119309537e-03 1.437287531216409420e+01 6.333968539306736867e-01 7.757960826960205836e+00 4.913867980714002215e+00
-1.674292104756611166e-02 8.432558466119309537e-03 1.433938947006896214e+01 6.336213433419152219e-01 7.502480337503677710e+00 4.753731669845385532e+00
-5.492785928505548518e-03 8.432558466119309537e-03 1.432840389821195082e+01 6.338457532456546195e-01 7.420512357559088557e+00 4.703460244745728325e+00
-3.769308040792668582e-03 8.432558466119309537e-03 1.432086528213036480e+01 6.340700837263096856e-01 7.364782291484411658e+00 4.669788124187562950e+00
7.056161601473059757e-03 8.432558466119309537e-03 1.433497760533331089e+01 6.342943348681490123e-01 7.469453318015352394e+00 4.737831924179237042e+00
-3.324121876851384230e-03 8.432558466119309537e-03 1.432832936157960724e+01 6.345185067552920888e-01 7.419959278170285444e+00 4.708101481369683761e+00
1.139928862341129875e-02 8.432558466119309537e-03 1.435112793882642990e+01 6.347425994717099673e-01 7.591066886563329952e+00 4.818373528340828216e+00
1.936506607887766981e-03 8.432558466119309537e-03 1.435500095204220550e+01 6.349666131012258186e-01 7.620524196389759197e+00 4.838778439037546342e+00
-3.362258304235686036e-03 8.432558466119309537e-03 1.434827643543373377e+01 6.351905477275144873e-01 7.569451766023060024e+00 4.808044213257189448e+00
-5.375799741412144901e-03 8.432558466119309537e-03 1.433752483595090865e+01 6.354144034341037139e-01 7.488503991131970849e+00 4.758303296139025917e+00
1.087176596191817947e-03 8.432558466119309537e-03 1.433969918914329256e+01 6.356381803043741341e-01 7.504804358647251483e+00 4.770340186070874289e+00
-4.306048220795260367e-03 8.432558466119309537e-03 1.433108709270170245e+01 6.358618784215595010e-01 7.440449771445894811e+00 4.731098367972849772e+00
4.880188785137739259e-03 8.432558466119309537e-03 1.434084747027197793e+01 6.360854978687473515e-01 7.513426933489307125e+00 4.779181911689001971e+00
-2.517951939522475053e-03 8.432558466119309537e-03 1.433581156639293219e+01 6.363090387288792282e-01 7.475685149410411512e+00 4.756846031261096286e+00
-4.397170598970624560e-03 8.432558466119309537e-03 1.432701722519499121e+01 6.365325010847509013e-01 7.410229664315161280e+00 4.716852021838943365e+00
1.175575960954769808e-02 8.432558466119309537e-03 1.435052874441408655e+01 6.367558850190130348e-01 7.586519724154379141e+00 4.830761081168120974e+00
-4.837285853368468100e-03 8.432558466119309537e-03 1.434085417270734908e+01 6.369791906141711868e-01 7.513477291916506928e+00 4.785928684102931818e+00
-1.450714673004938754e-02 8.432558466119309537e-03 1.431183987924725010e+01 6.372024179525864751e-01 7.298611223609783316e+00 4.650692719380039364e+00
-2.144464237079158394e-03 8.432558466119309537e-03 1.430755095077309136e+01 6.374255671164757997e-01 7.267375034882874729e+00 4.632410653058334660e+00
3.572338243889863589e-03 8.432558466119309537e-03 1.431469562726087119e+01 6.376486381879121756e-01 7.319484007634247114e+00 4.667259009706179462e+00
-3.824176009873044967e-03 8.432558466119309537e-03 1.430704727524112485e+01 6.378716312488250662e-01 7.263715557568135139e+00 4.633318091633455538e+00
8.043499525759277222e-03 8.432558466119309537e-03 1.432313427429264330e+01 6.380945463810007157e-01 7.381511897275431444e+00 4.710102485697926333e+00
-1.569950822766641441e-02 8.432558466119309537e-03 1.429173525783730980e+01 6.383173836660828160e-01 7.153340606633745047e+00 4.566101660498802062e+00
5.683888979499114417e-03 8.432558466119309537e-03 1.430310303579630826e+01 6.385401431855723953e-01 7.235122150840403776e+00 4.619915934162738047e+00
6.871410222701478457e-03 8.432558466119309537e-03 1.431684585624171113e+01 6.387628250208283731e-01 7.335239507167666595e+00 4.685478309802808106e+00
1.117972775568579213e-02 8.432558466119309537e-03 1.433920531175308355e+01 6.389854292530678936e-01 7.501098820572630110e+00 4.793092849733283423e+00
-2.557554490430932487e-03 8.432558466119309537e-03 1.433409020277222190e+01 6.392079559633668806e-01 7.462827846176138813e+00 4.770298933260745500e+00
2.186766796831661724e-04 8.432558466119309537e-03 1.433452755613158836e+01 6.394304052326599264e-01 7.466092452846346816e+00 4.774046522628043299e+00
1.559095360207647218e-04 8.432558466119309537e-03 1.433483937520363050e+01 6.396527771417409580e-01 7.468420885872821380e+00 4.777196160511931744e+00
6.871311085084191167e-03 8.432558466119309537e-03 1.434858199737379891e+01 6.398750717712636815e-01 7.571765055798572064e+00 4.844983708514257970e+00
8.488499327809167008e-03 8.432558466119309537e-03 1.436555899602941722e+01 6.400972892017414706e-01 7.701408263470264970e+00 4.929650552483208159e+00
-1.397232503655806805e-02 8.432558466119309537e-03 1.433761434595630035e+01 6.403194295135483660e-01 7.489174317164589034e+00 4.795463826294348308e+00
1.394885763768750377e-02 8.432558466119309537e-03 1.436551206123167468e+01 6.405414927869186315e-01 7.701046807913574987e+00 4.932840018362895762e+00
-6.154345504488573614e-03 8.432558466119309537e-03 1.435320337022269754e+01 6.407634791019477527e-01 7.606837985366619037e+00 4.874183972468366655e+00
5.724228395796608637e-03 8.432558466119309537e-03 1.436465182701429022e+01 6.409853885385924377e-01 7.694424952521372596e+00 4.932013967772952867e+00
-7.451338879129219134e-03 8.432558466119309537e-03 1.434974914925603251e+01 6.412072211766710605e-01 7.580607614936240246e+00 4.860740343603978886e+00
1.136096121089257005e-02 8.432558466119309537e-03 1.437247107167781834e+01 6.414289770958641057e-01 7.754825378883232645e+00 4.974169710334118477e+00
1.443015975317137392e-02 8.432558466119309537e-03 1.440133139118416139e+01 6.416506563757139459e-01 7.981892978261256211e+00 5.121586868622038047e+00
-1.046423599873215135e-02 8.432558466119309537e-03 1.438040291918669666e+01 6.418722590956261742e-01 7.816580061840375571e+00 5.017245902695311344e+00
-5.908421713189982404e-03 8.432558466119309537e-03 1.436858607576031588e+01 6.420937853348689384e-01 7.724756360771412034e+00 4.960018052477322748e+00
-9.124189617948289324e-03 8.432558466119309537e-03 1.435033769652442004e+01 6.423152351725738285e-01 7.585070474013663855e+00 4.872006325316633024e+00
2.686433599690927240e-04 8.432558466119309537e-03 1.435087498324435806e+01 6.425366086877360994e-01 7.589146926663016934e+00 4.876304729091009982e+00
-2.055728744447171870e-04 8.432558466119309537e-03 1.435046383749546806e+01 6.427579059592150035e-01 7.586027322516355476e+00 4.875979036370003072e+00
-5.881039993652813040e-03 8.432558466119309537e-03 1.433870175750816323e+01 6.429791270657339020e-01 7.497322561275457709e+00 4.820621915779126354e+00
1.492645024153066262e-02 8.432558466119309537e-03 1.436855465799122378e+01 6.432002720858809308e-01 7.724513669972198571e+00 4.968409294257224218e+00
2.121070648266177097e-02 8.432558466119309537e-03 1.441097607095654709e+01 6.434213410981091119e-01 8.059248213620831436e+00 5.185492293850455958e+00
1.126554169084866518e-02 8.432558466119309537e-03 1.443350715433824405e+01 6.436423341807369081e-01 8.242892895065663694e+00 5.305474823381875815e+00
8.331084299847558994e-03 8.432558466119309537e-03 1.445016932293793843e+01 6.438632514119481121e-01 8.381387976269472517e+00 5.396467713745869865e+00
-5.881774743646446275e-04 8.432558466119309537e-03 1.444899296798920929e+01 6.440840928697926238e-01 8.371534285901386596e+00 5.391972066463162072e+00
-1.425915789079628022e-02 8.432558466119309537e-03 1.442047465220761637e+01 6.443048586321864502e-01 8.136164356416522025e+00 5.242170225469181766e+00
1.868440004073183272e-03 8.432558466119309537e-03 1.442421153221576269e+01 6.445255487769121494e-01 8.166625104977333294e+00 5.263598527440822572e+00
-2.549149187102796917e-03 8.432558466119309537e-03 1.441911323384155708e+01 6.447461633816193860e-01 8.125095169439335407e+00 5.238623937606540437e+00
9.690002236502733707e-03 8.432558466119309537e-03 1.443849323831456211e+01 6.449667025238248197e-01 8.284095285175682832e+00 5.342965619472924033e+00
2.351690740582123001e-03 8.432558466119309537e-03 1.444319661979572622e+01 6.451871662809126606e-01 8.323150318892071908e+00 5.369989768776049388e+00
-9.883513052625816919e-03 8.432558466119309537e-03 1.442342959369047506e+01 6.454075547301350024e-01 8.160241802186599003e+00 5.266681707555883385e+00
2.334631492162295499e-03 8.432558466119309537e-03 1.442809885667479897e+01 6.456278679486119332e-01 8.198433210654167524e+00 5.293136954313743203e+00
-7.143750783897278613e-03 8.432558466119309537e-03 1.441381135510700418e+01 6.458481060133322016e-01 8.082130896470335557e+00 5.219828932037200886e+00
6.737803089762747256e-03 8.432558466119309537e-03 1.442728696128652999e+01 6.460682690011532170e-01 8.191779641905785780e+00 5.292448893284958267e+00
-5.647729348831464352e-04 8.432558466119309537e-03 1.442615741541676400e+01 6.462883569888014934e-01 8.182531874916989523e+00 5.288275081448598591e+00
-1.041431271035801048e-02 8.432558466119309537e-03 1.440532878999604804e+01 6.465083700528730937e-01 8.013863644949561049e+00 5.181029922922316899e+00
-4.001954078291641674e-03 8.432558466119309537e-03 1.439732488183946479e+01 6.467283082698334074e-01 7.949977427125087814e+00 5.141475452227971310e+00
-1.351965658050266646e-02 8.432558466119309537e-03 1.437028556867845985e+01 6.469481717160183720e-01 7.737895691438138712e+00 5.006017470505160105e+00
2.907629711842919551e-05 8.432558466119309537e-03 1.437034372127269677e+01 6.471679604676339181e-01 7.738345683230497762e+00 5.008009393209800209e+00
-1.546019185499481917e-03 8.432558466119309537e-03 1.436725168290169741e+01 6.473876746007565242e-01 7.714455375358216571e+00 4.994243326264461658e+00
1.183384622165396674e-03 8.432558466119309537e-03 1.436961845214602818e+01 6.476073141913338826e-01 7.732735334767154356e+00 5.007775961500981587e+00
-1.484612251121939126e-02 8.432558466119309537e-03 1.433992620712358956e+01 6.478268793151849003e-01 7.506508277578076260e+00 4.862917832017008557e+00
7.600575004309185643e-04 8.432558466119309537e-03 1.434144632212445103e+01 6.480463700479999201e-01 7.517927710641709282e+00 4.871965763164629593e+00
-2.217277290046143490e-03 8.432558466119309537e-03 1.433701176754435913e+01 6.482657864653412760e-01 7.484662861787118260e+00 4.852050856524358302e+00
7.785491454094565188e-03 8.432558466119309537e-03 1.435258275045254805e+01 6.484851286426431827e-01 7.602118495980270119e+00 4.929860790822382377e+00
-1.793217092644196729e-03 8.432558466119309537e-03 1.434899631626725913e+01 6.487043966552127339e-01 7.574902831092940048e+00 4.913872770766008813e+00
1.650350262747649760e-02 8.432558466119309537e-03 1.438200332152221250e+01 6.489235905782295699e-01 7.829099750424306059e+00 5.080487521040461196e+00
