# freqs_THz  psd  fpsd  logpsd  flogpsd
# 
1.380386508222302577e+00 1.953649071818049997e+06 1.039657923090171767e+06 1.448520950068509272e+01 1.367783824500041234e+01
1.390389309006521801e+00 1.129609908860581229e+06 1.056980248347444925e+06 1.393738291769094673e+01 1.370271087397841470e+01
1.400392109790741468e+00 1.708859755534366937e+06 1.060922899061702192e+06 1.435133689643339672e+01 1.370726591373602155e+01
1.410394910574961136e+00 1.304109428104033694e+06 1.102140249643182848e+06 1.408103093520557358e+01 1.373790816446747343e+01
1.420397711359180581e+00 1.630664883974871365e+06 1.242035838479088387e+06 1.430449839389167366e+01 1.389197740529968250e+01
1.430400512143400249e+00 2.646414374889456667e+05 1.285804927959978813e+06 1.248613112266843572e+01 1.395174011016143290e+01
1.440403312927619917e+00 7.960530681675713276e+05 1.150048816496337065e+06 1.358742113115649630e+01 1.382033042029128289e+01
1.450406113711839362e+00 8.874235719997957349e+05 1.103200630824557040e+06 1.369607768056693864e+01 1.376495069248890601e+01
1.460408914496059030e+00 1.584521535226203734e+06 1.123542213264270453e+06 1.427579304920169534e+01 1.377613694599176952e+01
1.470411715280278697e+00 1.885022690180894919e+06 1.082030815284691285e+06 1.444945041602304592e+01 1.373695479719021506e+01
1.480414516064498143e+00 9.992988562044526916e+05 1.032913020314594847e+06 1.381480916825245941e+01 1.370036647563503962e+01
1.490417316848717810e+00 4.603318457179905381e+05 1.142693014650447527e+06 1.303970291211344268e+01 1.385638027882090384e+01
1.500420117632937478e+00 6.142798664710007142e+05 1.143059940974884667e+06 1.332820591186479398e+01 1.385684004622457088e+01
1.510422918417156701e+00 1.932617162371214479e+06 1.101583922822380904e+06 1.447438568496492195e+01 1.379122371282586457e+01
1.520425719201376591e+00 8.474840503286611056e+05 1.156488782659335062e+06 1.365002729838845319e+01 1.382058030009822502e+01
1.530428519985596036e+00 1.090369139303810429e+06 1.133082803671531612e+06 1.390202685678475625e+01 1.380722941020045802e+01
1.540431320769815704e+00 1.472221375183324562e+06 1.075538224800515920e+06 1.420228295771294391e+01 1.371599504240142764e+01
1.550434121554035150e+00 8.000892577363799792e+05 1.109975003441244597e+06 1.359247857259682668e+01 1.377057919216919402e+01
1.560436922338255039e+00 4.311873723222581903e+05 1.155782337212325307e+06 1.297429801318117804e+01 1.382503279256913231e+01
1.570439723122474263e+00 2.188474993432696909e+06 1.047671885315410560e+06 1.459871550919765504e+01 1.373817886528048149e+01
1.580442523906694152e+00 1.627556921315055341e+06 1.054452021253354382e+06 1.430259062714761242e+01 1.374584652822101383e+01
1.590445324690913598e+00 3.663084886232825229e+05 1.013901589855361846e+06 1.281123112246313056e+01 1.369802063899392586e+01
1.600448125475133043e+00 8.391364107660076115e+05 9.362260620081211673e+05 1.364012855955885328e+01 1.361907716953560055e+01
1.610450926259352711e+00 1.118160537952885265e+06 1.004471794158285717e+06 1.392719551626413654e+01 1.367924061992959572e+01
1.620453727043572156e+00 7.434021915051544784e+05 1.025411481861232547e+06 1.351899248478976467e+01 1.371815002308641063e+01
1.630456527827791824e+00 9.220655456460420974e+05 9.107612833835087949e+05 1.373437159073429292e+01 1.364009015997513075e+01
1.640459328612011491e+00 6.443143939258931205e+05 9.137202242127014324e+05 1.337594207528677259e+01 1.364189024607511413e+01
1.650462129396230937e+00 6.177905688636768609e+05 1.020016497643862152e+06 1.333390479367136194e+01 1.377217928722870077e+01
1.660464930180450605e+00 1.550792311388191301e+06 1.068714320580802858e+06 1.425427652693078961e+01 1.381706104447679984e+01
1.670467730964670272e+00 6.615239370546726277e+05 1.096125692466581939e+06 1.340230144790614197e+01 1.383876563543692662e+01
1.680470531748889718e+00 9.273228101777350530e+05 1.068576798019302776e+06 1.374005701497357634e+01 1.379116247657306360e+01
1.690473332533109385e+00 1.660105270436176099e+06 1.026223412265902269e+06 1.432239157424742970e+01 1.372718678887129684e+01
1.700476133317329053e+00 1.535567496366050327e+06 1.065669408728959970e+06 1.424441057515257114e+01 1.377399409298398325e+01
1.710478934101548276e+00 1.374812463072353508e+06 1.062331221914188936e+06 1.413382788928794476e+01 1.376842342036922240e+01
1.720481734885768166e+00 1.419685628696455620e+06 9.638427625427702442e+05 1.416594601682551691e+01 1.365939663640112123e+01
1.730484535669987611e+00 4.403643525850838050e+05 9.787480655520875007e+05 1.299535773728728572e+01 1.367952587426509758e+01
1.740487336454207057e+00 4.561783023586362833e+05 9.812747578625608003e+05 1.303063902601487101e+01 1.368221055687185128e+01
1.750490137238426946e+00 1.078220355019529816e+06 1.037624825953835156e+06 1.389082242052631777e+01 1.371105375112439084e+01
1.760492938022646614e+00 5.810705139011956053e+05 9.458411573882708326e+05 1.327262739490897303e+01 1.361364878942428902e+01
1.770495738806865837e+00 4.674192583025845815e+05 8.599684202853740426e+05 1.305498190328168562e+01 1.350803118262224167e+01
1.780498539591085505e+00 8.254822701571621001e+05 9.090379579150365898e+05 1.362372306440986769e+01 1.353732469532072358e+01
1.790501340375305395e+00 9.551164255929408828e+05 9.203172220342573710e+05 1.376958852364789543e+01 1.355989060451157258e+01
1.800504141159524840e+00 2.279956019440193195e+06 9.873170487004891038e+05 1.463966671102536132e+01 1.364729883387988707e+01
1.810506941943744286e+00 5.259471421448438196e+05 9.792512687012355309e+05 1.317295599645143866e+01 1.363949241245255450e+01
1.820509742727963953e+00 4.302123549404901569e+05 9.528745662975455634e+05 1.297203421446542393e+01 1.357660146064421269e+01
1.830512543512183399e+00 1.959450542622743407e+06 9.775215120045705698e+05 1.448817465650882852e+01 1.361818716655663764e+01
1.840515344296403288e+00 5.644362578965114662e+05 9.528812556606564904e+05 1.324358273838661226e+01 1.358200442279297526e+01
1.850518145080622734e+00 1.193176395687186159e+06 9.542994613525839522e+05 1.399212954906633577e+01 1.358347727805045579e+01
1.860520945864842179e+00 9.894967750277394662e+05 8.607971344046571758e+05 1.380495178482565066e+01 1.352894374008748990e+01
1.870523746649061847e+00 2.909267874606059049e+05 8.672821731064222986e+05 1.258082692501723265e+01 1.354050643071944648e+01
1.880526547433281737e+00 7.385356610798595939e+05 8.728498245705937734e+05 1.351242466831833333e+01 1.355260593421343174e+01
1.890529348217500960e+00 5.544394503741072258e+05 7.101182583633407485e+05 1.322571288300962600e+01 1.333004802236693465e+01
1.900532149001720628e+00 9.707166882041433128e+05 7.037099619657989824e+05 1.378578993148016174e+01 1.331792045059776441e+01
1.910534949785940295e+00 1.251430423012997489e+06 7.334968682650567498e+05 1.403979779343276135e+01 1.333997852354432112e+01
1.920537750570159963e+00 5.972825678642608691e+05 6.731549038598209154e+05 1.330014559340293268e+01 1.323896835744301370e+01
1.930540551354379408e+00 4.914565210463771364e+05 7.183431542993705953e+05 1.310512875289927059e+01 1.332955229607062897e+01
1.940543352138599076e+00 1.694033143429602787e+05 7.037781725570709677e+05 1.204003762619736229e+01 1.330732133695529029e+01
1.950546152922818521e+00 4.939449975235526799e+05 6.979942266043799464e+05 1.311017944892574505e+01 1.329624059146292936e+01
1.960548953707038189e+00 1.520832364979021717e+06 8.638569270856119692e+05 1.423476835147844888e+01 1.339238846184404608e+01
1.970551754491257634e+00 3.257351665701444144e+05 8.417677502929311013e+05 1.269383995771128149e+01 1.337276362055289880e+01
1.980554555275477302e+00 7.879975422956526745e+05 8.582829094274893869e+05 1.357725024992100593e+01 1.339690504504761037e+01
1.990557356059696970e+00 5.783208619145610137e+05 8.620014907158516580e+05 1.326788411804960965e+01 1.340417306299958078e+01
2.000560156843916637e+00 4.908160448945071548e+05 1.029716429610773921e+06 1.310382468259364686e+01 1.362923930009881701e+01
2.010562957628136083e+00 2.795206393497694284e+06 1.076275691759274574e+06 1.484341650567245452e+01 1.369391288913666038e+01
2.020565758412355528e+00 1.008449478293509455e+06 9.969541958927247906e+05 1.382392453923014841e+01 1.361639781382270797e+01
2.030568559196575418e+00 7.789493183444014285e+05 9.990399427473152755e+05 1.356570126284474398e+01 1.362258556627373807e+01
2.040571359980794863e+00 5.323609152183631668e+05 1.051486957787565887e+06 1.318507695037093441e+01 1.367252667986960901e+01
2.050574160765013865e+00 2.014267642187103862e+06 1.057320395386303542e+06 1.451576623428898571e+01 1.368209216640294734e+01
2.060576961549234198e+00 1.006096881157061784e+06 1.069325983748695813e+06 1.382158892834199371e+01 1.370375402946928922e+01
2.070579762333453644e+00 6.482959104469711892e+05 8.510918991024401039e+05 1.338210252302499192e+01 1.352578049274917760e+01
2.080582563117673089e+00 3.486783819706394570e+05 8.040947693097086158e+05 1.276190523467261961e+01 1.346043995859647069e+01
2.090585363901892535e+00 1.364914707738409750e+06 7.754997716501891846e+05 1.412660249947559166e+01 1.341342265133425826e+01
2.100588164686112425e+00 6.424886755006752210e+05 8.691685990777856205e+05 1.337310446991629576e+01 1.351131903599955564e+01
2.110590965470331870e+00 6.228775168808221351e+05 7.287310486918010283e+05 1.334210517632339865e+01 1.337891545548715833e+01
2.120593766254551760e+00 3.946314623888809001e+05 6.745897560137192486e+05 1.288570760175124441e+01 1.329742874642495920e+01
2.130596567038770761e+00 4.914810505734643666e+05 7.455563855588803999e+05 1.310517866355036354e+01 1.336927721300656025e+01
2.140599367822990207e+00 4.644043440896880347e+05 7.312540952698882902e+05 1.304851088296041794e+01 1.331472911489288791e+01
2.150602168607210540e+00 1.562718016921923729e+06 6.615754937536543002e+05 1.426193718168920377e+01 1.323977419770974073e+01
2.160604969391429986e+00 4.694545879412743379e+05 7.007757815775875933e+05 1.305932684865262239e+01 1.328645684471386801e+01
2.170607770175648987e+00 4.105426616981625557e+05 7.583258233744092286e+05 1.292523512865776780e+01 1.335020958149640080e+01
2.180610570959868877e+00 1.428928835443743970e+06 7.949298339324208209e+05 1.417243565542262651e+01 1.341414122386476393e+01
2.190613371744088766e+00 1.913531887917254062e+05 7.936590991725848289e+05 1.216187615542220790e+01 1.341151822309120512e+01
2.200616172528308212e+00 5.984500910598363262e+05 1.010511596505563124e+06 1.330209841046097630e+01 1.357644932401180959e+01
2.210618973312527658e+00 1.073691841563941445e+06 9.878669075119718909e+05 1.388661358696171177e+01 1.356066432057117943e+01
2.220621774096747103e+00 1.255927976645860355e+06 1.019506989949753508e+06 1.404338528093125760e+01 1.361108921348799683e+01
2.230624574880966993e+00 7.972755785270071356e+05 1.203913705948965624e+06 1.358895566780324415e+01 1.377307742521870360e+01
2.240627375665186882e+00 4.775029682152681053e+05 1.155714255970308557e+06 1.307632565504123079e+01 1.373092358116468681e+01
2.250630176449405884e+00 2.849781814752449747e+06 1.183577247273350367e+06 1.486275299308704412e+01 1.381784813597099593e+01
2.260632977233625329e+00 1.313626437992420280e+06 1.171024367592379684e+06 1.408830214384227908e+01 1.379400122130657280e+01
2.270635778017845219e+00 8.174954947568725329e+05 1.111823660753666889e+06 1.361400067073759246e+01 1.370920971451541703e+01
2.280638578802065108e+00 2.439016537689496763e+06 1.140285104063125094e+06 1.470710545769556887e+01 1.372944300601695744e+01
2.290641379586284110e+00 8.987348856785176322e+05 1.118013276011420647e+06 1.370874337082843830e+01 1.369606706778955463e+01
